CoinName,PreMinedValue,Name,Algorithm,FullyPremined,Url,ImageUrl,Id,ProofType,Sponsored,SortOrder,TotalCoinSupply,FullName,TotalCoinsFreeFloat,Symbol,source,timestamp_api_call
Think And Get Rich Coin,N/A,TAGR,X15,0,/coins/tagr/overview,/media/350940/tagr.png,20652,PoW/PoS,False,550,30700000,Think And Get Rich Coin (TAGR),N/A,TAGR,cryptocompare,2017-12-26 13:58:56.420913
TajCoin,N/A,TAJ,Blake2S,0,/coins/taj/overview,/media/1382867/taj.png,57750,PoW/PoS,False,1151,36900000,TajCoin (TAJ),N/A,TAJ,cryptocompare,2017-12-26 13:58:56.420913
TakCoin,N/A,TAK,SHA256,0,/coins/tak/overview,/media/19928/tak.png,4620,PoW/PoS,False,214,7515187520,TakCoin (TAK),N/A,TAK,cryptocompare,2017-12-26 13:58:56.420913
TamaGucci,N/A,TAM,Scrypt,0,/coins/tam/overview,/media/20565/tam.png,6411,PoW/PoS/PoC,False,409,5300000,TamaGucci (TAM),N/A,TAM,cryptocompare,2017-12-26 13:58:56.420913
TappingCoin,N/A,TAP,X11,0,/coins/tap/overview,/media/1383283/tap.png,81403,PoW/PoS,False,1224,5000000000,TappingCoin (TAP),N/A,TAP,cryptocompare,2017-12-26 13:58:56.420913
Tatiana Coin,N/A,TAT,N/A,0,/coins/tat/overview,/media/1382594/tat.png,43933,N/A,False,1079,3000000,Tatiana Coin (TAT),N/A,TAT,cryptocompare,2017-12-26 13:58:56.420913
Lamden Tau,N/A,TAU,DPoS,0,/coins/tau/overview,/media/16404857/lamden.png,405291,DPoS,False,1886,500000000,Lamden Tau (TAU),N/A,TAU,cryptocompare,2017-12-26 13:58:56.420913
TrashBurn,N/A,TBCX,SHA256D,0,/coins/tbcx/overview,/media/1382658/tbcx.png,45609,PoS,False,1101,9000000,TrashBurn (TBCX),N/A,TBCX,cryptocompare,2017-12-26 13:58:56.420913
Thecreed,N/A,TCR,QuBit,0,/coins/tcr/overview,/media/350918/tcr.png,20441,PoW/PoS,False,536,N/A,Thecreed (TCR),N/A,TCR,cryptocompare,2017-12-26 13:58:56.420913
TDFB,N/A,TDFB,SHA256D,0,/coins/tdfb/overview,/media/351507/tdfb.png,28176,PoW/PoS,False,744,N/A,TDFB (TDFB),N/A,TDFB,cryptocompare,2017-12-26 13:58:56.420913
TeamUP,N/A,TEAM,PoS,1,/coins/team/overview,/media/351790/team.png,30523,PoS,False,865,301000000,TeamUP (TEAM),N/A,TEAM,cryptocompare,2017-12-26 13:58:56.420913
TeCoin,N/A,TEC,Multiple,0,/coins/tec/overview,/media/1382383/tecoin.png,42106,PoW,False,1048,469521976,TeCoin (TEC),N/A,TEC,cryptocompare,2017-12-26 13:58:56.420913
TechCoin,N/A,TECH,X13,0,/coins/tech/overview,/media/1382505/tech.png,43595,PoW/PoS,False,1073,300000,TechCoin (TECH),N/A,TECH,cryptocompare,2017-12-26 13:58:56.420913
TekCoin,N/A,TEK,SHA256,0,/coins/tek/overview,/media/19929/tek.png,5298,PoW/PoS,False,267,100000000,TekCoin (TEK),N/A,TEK,cryptocompare,2017-12-26 13:58:56.420913
Tellurion,N/A,TELL,X11,0,/coins/tell/overview,/media/351505/tell.png,28172,PoW/PoS,False,742,3652422000,Tellurion (TELL),N/A,TELL,cryptocompare,2017-12-26 13:58:56.420913
Tennet,N/A,TENNET,SHA256D,0,/coins/tennet/overview,/media/351760/tennet.png,30421,PoW/PoS,False,860,N/A,Tennet (TENNET),N/A,TENNET,cryptocompare,2017-12-26 13:58:56.420913
TerraNovaCoin,N/A,TER,Scrypt,0,/coins/ter/overview,/media/12318324/ter.png,340067,PoW/PoS,False,1697,15733333,TerraNovaCoin (TER),N/A,TER,cryptocompare,2017-12-26 13:58:56.420913
TeslaCoin,N/A,TES,Multiple,0,/coins/tes/overview,/media/19927/tes.png,4622,PoW/PoS,False,215,60800000,TeslaCoin (TES),N/A,TES,cryptocompare,2017-12-26 13:58:56.420913
TeslaCoilCoin,N/A,TESLA,N/A,0,/coins/tesla/overview,/media/351945/tesla.png,32873,N/A,False,890,100000000,TeslaCoilCoin (TESLA),N/A,TESLA,cryptocompare,2017-12-26 13:58:56.420913
True Flip Lottery,N/A,TFL,N/A,0,/coins/tfl/overview,/media/1383621/tfl.png,150545,N/A,False,1271,8924667.5762055,True Flip Lottery (TFL),N/A,TFL,cryptocompare,2017-12-26 13:58:56.420913
TigerCoin,N/A,TGC,SHA256,0,/coins/tgc/overview,/media/19930/tgc.png,4623,PoW,False,216,47011968,TigerCoin (TGC),N/A,TGC,cryptocompare,2017-12-26 13:58:56.420913
TargetCoin,N/A,TGT,N/A,0,/coins/tgt/overview,/media/16746629/tgt.png,472769,N/A,False,1960,2000100000,TargetCoin (TGT),N/A,TGT,cryptocompare,2017-12-26 13:58:56.420913
The Hempcoin,N/A,THC,Scrypt,0,/coins/thc/overview,/media/351699/thc.png,29924,PoW/PoS,False,825,250000000,The Hempcoin (THC),N/A,THC,cryptocompare,2017-12-26 13:58:56.420913
ThankYou,N/A,THNX,N/A,0,/coins/thnx/overview,/media/1384039/thnx.jpg,228146,N/A,False,1470,70000000,ThankYou (THNX),N/A,THNX,cryptocompare,2017-12-26 13:58:56.420913
TechShares,N/A,THS,DPoS,0,/coins/ths/overview,/media/1382660/ths.png,45615,DPoS,False,1103,600000000,TechShares (THS),N/A,THS,cryptocompare,2017-12-26 13:58:56.420913
Tianhe,N/A,TIA,Lyra2RE,0,/coins/tia/overview,/media/351636/tia.png,29455,N/A,False,808,21000000,Tianhe (TIA),N/A,TIA,cryptocompare,2017-12-26 13:58:56.420913
TrueInvestmentCoin,N/A,TIC,Scrypt,0,/coins/tic/overview,/media/1382625/tic.png,44752,PoW/PoS,False,1086,53200000,TrueInvestmentCoin (TIC),N/A,TIC,cryptocompare,2017-12-26 13:58:56.420913
Ties Network,N/A,TIE,N/A,0,/coins/tie/overview,/media/1383955/tie.png,205991,N/A,False,1436,200000000,Ties Network (TIE),N/A,TIE,cryptocompare,2017-12-26 13:58:56.420913
Time,N/A,TIME,N/A,0,/coins/time/overview,/media/352105/time.png,33914,N/A,False,923,710113,Time (TIME),N/A,TIME,cryptocompare,2017-12-26 13:58:56.420913
Trade.io,N/A,TIO,N/A,0,/coins/tio/overview,/media/14913488/tio.png,372812,N/A,False,1808,500000000,Trade.io (TIO),N/A,TIO,cryptocompare,2017-12-26 13:58:56.420913
Tio Tour Guides,N/A,TIO*,N/A,0,/coins/tiostar/overview,/media/16746450/tio.png,419579,N/A,False,1910,17100000,Tio Tour Guides (TIO*),N/A,TIO*,cryptocompare,2017-12-26 13:58:56.420913
TitCoin,N/A,TIT,SHA256,0,/coins/tit/overview,/media/20069/tit.png,4624,PoW,False,217,69000000,TitCoin (TIT),N/A,TIT,cryptocompare,2017-12-26 13:58:56.420913
Blocktix,N/A,TIX,N/A,0,/coins/tix/overview,/media/1383690/tix.png,175671,N/A,False,1285,62500000,Blocktix (TIX),N/A,TIX,cryptocompare,2017-12-26 13:58:56.420913
TokenCard  ,N/A,TKN,N/A,0,/coins/tkn/overview,/media/1383157/tkn.png,71077,N/A,False,1197,39406760,TokenCard   (TKN),N/A,TKN,cryptocompare,2017-12-26 13:58:56.420913
TrollTokens,N/A,TKN*,SHA256,0,/coins/tknstar/overview,/media/351104/tkn.png,22458,PoW/PoS,False,674,860000000,TrollTokens (TKN*),N/A,TKN*,cryptocompare,2017-12-26 13:58:56.420913
CryptoInsight,N/A,TKR,N/A,0,/coins/tkr/overview,/media/14761909/tkr.png,360229,N/A,False,1758,12529747,CryptoInsight (TKR),N/A,TKR,cryptocompare,2017-12-26 13:58:56.420913
Tokes,N/A,TKS,N/A,0,/coins/tks/overview,/media/352207/tks.jpg,35124,N/A,False,956,50000000,Tokes (TKS),N/A,TKS,cryptocompare,2017-12-26 13:58:56.420913
Crypto Tickets,N/A,TKT,N/A,0,/coins/tkt/overview,/media/12318093/tkt.png,311176,N/A,False,1603,914869281,Crypto Tickets (TKT),N/A,TKT,cryptocompare,2017-12-26 13:58:56.420913
TimesCoin,N/A,TMC,N/A,0,/coins/tmc/overview,/media/20451/tmc.png,5284,N/A,False,253,16000000,TimesCoin (TMC),N/A,TMC,cryptocompare,2017-12-26 13:58:56.420913
Timereum,N/A,TME,N/A,0,/coins/tme/overview,/media/1383905/tme.png,199887,N/A,False,1417,N/A,Timereum (TME),N/A,TME,cryptocompare,2017-12-26 13:58:56.420913
ToTheMoon,N/A,TMT,N/A,0,/coins/tmt/overview,/media/12317977/tmt.png,301150,N/A,False,1573,51750000,ToTheMoon (TMT),N/A,TMT,cryptocompare,2017-12-26 13:58:56.420913
Time New Bank,N/A,TNB,N/A,0,/coins/tnb/overview,/media/16746672/tnb.png,517483,N/A,False,1976,5541877892.218590616799998,Time New Bank (TNB),N/A,TNB,cryptocompare,2017-12-26 13:58:56.420913
Tierion,N/A,TNT,N/A,0,/coins/tnt/overview,/media/1383800/tnt.png,186309,N/A,False,1354,1000000000,Tierion (TNT),N/A,TNT,cryptocompare,2017-12-26 13:58:56.420913
TOA Coin,N/A,TOA,Scrypt,0,/coins/toa/overview,/media/12318334/toacoin.png,341019,PoW/PoS,False,1705,N/A,TOA Coin (TOA),N/A,TOA,cryptocompare,2017-12-26 13:58:56.420913
TodayCoin,N/A,TODAY,Scrypt,0,/coins/today/overview,/media/351521/today.png,28317,PoW,False,756,39200000,TodayCoin (TODAY),N/A,TODAY,cryptocompare,2017-12-26 13:58:56.420913
Tomahawkcoin,N/A,TOM,N/A,0,/coins/tom/overview,/media/1383992/tom.png,215602,N/A,False,1449,200000000,Tomahawkcoin (TOM),N/A,TOM,cryptocompare,2017-12-26 13:58:56.420913
TorCoin,N/A,TOR,X11,0,/coins/tor/overview,/media/19934/tor.png,4625,PoW/PoS,False,218,10000000,TorCoin (TOR),N/A,TOR,cryptocompare,2017-12-26 13:58:56.420913
TotCoin,N/A,TOT,Scrypt,0,/coins/tot/overview,,28087,PoW/PoS,False,734,1613150000,TotCoin (TOT),N/A,TOT,cryptocompare,2017-12-26 13:58:56.420913
TrollPlay,N/A,TPAY,Scrypt,0,/coins/tpay/overview,/media/1382770/tpay.png,53166,PoW/PoS,False,1125,N/A,TrollPlay (TPAY),N/A,TPAY,cryptocompare,2017-12-26 13:58:56.420913
Troll Payment,N/A,TPG,PoS,0,/coins/tpg/overview,/media/351948/tpg.png,32882,N/A,False,893,N/A,Troll Payment (TPG),N/A,TPG,cryptocompare,2017-12-26 13:58:56.420913
Tetra,N/A,TRA,Scrypt,0,/coins/tra/overview,/media/351700/tra.png,29926,PoW,False,826,N/A,Tetra (TRA),N/A,TRA,cryptocompare,2017-12-26 13:58:56.420913
TerraCoin,N/A,TRC,SHA256,0,/coins/trc/overview,/media/19938/terracoin.png,4626,PoW,False,219,42000000,TerraCoin (TRC),N/A,TRC,cryptocompare,2017-12-26 13:58:56.420913
Tracto,N/A,TRCT,N/A,0,/coins/trct/overview,/media/14913462/trct.png,371004,N/A,False,1796,70000000,Tracto (TRCT),N/A,TRCT,cryptocompare,2017-12-26 13:58:56.420913
Triangles Coin,N/A,TRI,X13,0,/coins/tri/overview,/media/350568/tri.png,5341,PoW/PoS,False,309,120000,Triangles Coin (TRI),N/A,TRI,cryptocompare,2017-12-26 13:58:56.420913
Triaconta,N/A,TRIA,N/A,0,/coins/tria/overview,/media/16404852/tria.png,402884,N/A,False,1880,N/A,Triaconta (TRIA),N/A,TRIA,cryptocompare,2017-12-26 13:58:56.420913
TribeToken,N/A,TRIBE,N/A,0,/coins/tribe/overview,/media/1383797/tribe.jpg,186253,N/A,False,1352,N/A,TribeToken (TRIBE),N/A,TRIBE,cryptocompare,2017-12-26 13:58:56.420913
TrickyCoin,N/A,TRICK,PoS,0,/coins/trick/overview,/media/352127/trick.png,34483,PoS,False,936,N/A,TrickyCoin (TRICK),N/A,TRICK,cryptocompare,2017-12-26 13:58:56.420913
Trigger,N/A,TRIG,N/A,0,/coins/trig/overview,/media/351489/trg.png,27996,N/A,False,726,100000000,Trigger (TRIG),N/A,TRIG,cryptocompare,2017-12-26 13:58:56.420913
Trippki,N/A,TRIP,N/A,0,/coins/trip/overview,/media/12318231/trip.png,329767,N/A,False,1657,200000000,Trippki (TRIP),N/A,TRIP,cryptocompare,2017-12-26 13:58:56.420913
TruckCoin,N/A,TRK,X11,0,/coins/trk/overview,/media/20460/trk.png,5351,PoW/PoS,False,319,1000000,TruckCoin (TRK),N/A,TRK,cryptocompare,2017-12-26 13:58:56.420913
Positron,N/A,TRON,SHA256,0,/coins/tron/overview,/media/20459/tron.png,5299,PoW/PoS,False,268,1000000,Positron (TRON),N/A,TRON,cryptocompare,2017-12-26 13:58:56.420913
TrustCoin,N/A,TRST,N/A,0,/coins/trst/overview,/media/1381975/trst.png,37040,N/A,False,983,100000000,TrustCoin (TRST),N/A,TRST,cryptocompare,2017-12-26 13:58:56.420913
TrumpCoin,N/A,TRUMP,Blake,0,/coins/trump/overview,/media/350905/trump.png,20270,PoS,False,522,12000000,TrumpCoin (TRUMP),N/A,TRUMP,cryptocompare,2017-12-26 13:58:56.420913
TrustPlus,N/A,TRUST,X11,0,/coins/trust/overview,/media/19935/trust.png,5384,PoW/PoS,False,352,N/A,TrustPlus (TRUST),N/A,TRUST,cryptocompare,2017-12-26 13:58:56.420913
Travel Coin,N/A,TRV,N/A,0,/coins/trv/overview,/media/9350789/trv.png,255293,N/A,False,1550,200000,Travel Coin (TRV),N/A,TRV,cryptocompare,2017-12-26 13:58:56.420913
Tronix,N/A,TRX,N/A,0,/coins/trx/overview,/media/12318089/trx.png,310829,N/A,False,1600,100000000000,Tronix (TRX),N/A,TRX,cryptocompare,2017-12-26 13:58:56.420913
TattooCoin,N/A,TSE,Scrypt,0,/coins/tse/overview,/media/1382790/tato1.png,49610,PoW/PoS,False,1115,500000000,TattooCoin (TSE),N/A,TSE,cryptocompare,2017-12-26 13:58:56.420913
TittieCoin,N/A,TTC,Scrypt,0,/coins/ttc/overview,/media/20064/ttc.png,4627,PoW,False,220,1000000,TittieCoin (TTC),N/A,TTC,cryptocompare,2017-12-26 13:58:56.420913
Tap Project,N/A,TTT,N/A,0,/coins/ttt/overview,/media/9350755/ttt.jpg,243013,N/A,False,1528,N/A,Tap Project (TTT),N/A,TTT,cryptocompare,2017-12-26 13:58:56.420913
Turron,N/A,TUR,N/A,0,/coins/tur/overview,/media/351020/tur.png,21626,PoS,False,616,N/A,Turron (TUR),N/A,TUR,cryptocompare,2017-12-26 13:58:56.420913
TwisterCoin,N/A,TWIST,X11,0,/coins/twist/overview,/media/1382250/twist1.png,40839,PoW/PoS,False,1022,3195000,TwisterCoin (TWIST),N/A,TWIST,cryptocompare,2017-12-26 13:58:56.420913
Twelve Coin,N/A,TWLV,T-Inside,0,/coins/twlv/overview,/media/20472/viral.png,6105,PoW/PoS,False,392,0,Twelve Coin (TWLV),N/A,TWLV,cryptocompare,2017-12-26 13:58:56.420913
Transfer,N/A,TX,X11,0,/coins/tx/overview,/media/20722/tx.png,13045,PoW/PoS,False,471,0,Transfer (TX),N/A,TX,cryptocompare,2017-12-26 13:58:56.420913
TrezarCoin,N/A,TZC,NeoScrypt,0,/coins/tzc/overview,/media/12318285/tzc.png,338180,PoW/PoS,False,1679,400000000,TrezarCoin (TZC),N/A,TZC,cryptocompare,2017-12-26 13:58:56.420913
Ucoin,N/A,U,X11,0,/coins/u/overview,/media/351629/u.jpg,5352,PoS,False,320,20000000,Ucoin (U),N/A,U,cryptocompare,2017-12-26 13:58:56.420913
United Arab Emirates Coin,N/A,UAEC,X11,0,/coins/uaec/overview,/media/1382684/uaec.png,45816,PoW/PoS,False,1105,10000000,United Arab Emirates Coin (UAEC),N/A,UAEC,cryptocompare,2017-12-26 13:58:56.420913
Ubiqoin,N/A,UBIQ,Progressive-n,0,/coins/ubiq/overview,/media/351544/ubiq.png,28652,PoS,False,767,500000000,Ubiqoin (UBIQ),N/A,UBIQ,cryptocompare,2017-12-26 13:58:56.420913
Ubiq,N/A,UBQ,Dagger-Hashimoto,0,/coins/ubq/overview,/media/1382441/ubq.png,43044,PoW,False,1067,N/A,Ubiq (UBQ),N/A,UBQ,cryptocompare,2017-12-26 13:58:56.420913
Useless Ethereum Token,N/A,UET,N/A,1,/coins/uet/overview,/media/1383837/uet.png,191037,N/A,False,1376,3965716.0979,Useless Ethereum Token (UET),N/A,UET,cryptocompare,2017-12-26 13:58:56.420913
UFO Coin,N/A,UFO,NeoScrypt,0,/coins/ufo/overview,/media/12318167/ufo1.png,5355,PoW,False,323,4000000000,UFO Coin (UFO),N/A,UFO,cryptocompare,2017-12-26 13:58:56.420913
Upfiring,N/A,UFR,N/A,0,/coins/ufr/overview,/media/16404855/ufr.png,404806,N/A,False,1884,N/A,Upfiring (UFR),N/A,UFR,cryptocompare,2017-12-26 13:58:56.420913
ugChain,N/A,UGT,N/A,0,/coins/ugt/overview,/media/14913439/ugt.png,369179,N/A,False,1785,100000000,ugChain (UGT),N/A,UGT,cryptocompare,2017-12-26 13:58:56.420913
Unitus,N/A,UIS,Multiple,0,/coins/uis/overview,/media/20455/uis.png,5353,PoW,False,321,0,Unitus (UIS),N/A,UIS,cryptocompare,2017-12-26 13:58:56.420913
UnikoinGold,N/A,UKG,N/A,0,/coins/ukg/overview,/media/14913456/ukg.png,371005,N/A,False,1797,1000000000,UnikoinGold (UKG),N/A,UKG,cryptocompare,2017-12-26 13:58:56.420913
Umbrella,N/A,ULTC,SHA256,0,/coins/ultc/overview,/media/20063/ultc.png,4628,PoW,False,221,2625000,Umbrella (ULTC),N/A,ULTC,cryptocompare,2017-12-26 13:58:56.420913
Umbrella Coin,N/A,UMC,N/A,0,/coins/umc/overview,/media/1383983/umb.png,213100,N/A,False,1443,100000000,Umbrella Coin (UMC),N/A,UMC,cryptocompare,2017-12-26 13:58:56.420913
Unattanium,N/A,UNAT,SHA256,0,/coins/unat/overview,/media/20456/unat.png,5381,PoW,False,349,0,Unattanium (UNAT),N/A,UNAT,cryptocompare,2017-12-26 13:58:56.420913
UnbreakableCoin,N/A,UNB,SHA256,0,/coins/unb/overview,/media/19940/unb.png,4629,PoW,False,222,80000000,UnbreakableCoin (UNB),N/A,UNB,cryptocompare,2017-12-26 13:58:56.420913
UnCoin,N/A,UNC,X11,0,/coins/unc/overview,/media/20693/unc.png,8760,N/A,False,455,144000000000,UnCoin (UNC),N/A,UNC,cryptocompare,2017-12-26 13:58:56.420913
Unfed Coin,N/A,UNF,Scrypt,0,/coins/unf/overview,/media/351626/unf.png,29198,PoW,False,798,67000000,Unfed Coin (UNF),N/A,UNF,cryptocompare,2017-12-26 13:58:56.420913
Universe,N/A,UNI,Scrypt,0,/coins/uni/overview,/media/1382968/uni.png,60631,PoS,False,1164,112000000,Universe (UNI),N/A,UNI,cryptocompare,2017-12-26 13:58:56.420913
Unify,N/A,UNIFY,Scrypt,0,/coins/unify/overview,/media/1383775/unify.png,182364,PoW,False,1333,18181818,Unify (UNIFY),N/A,UNIFY,cryptocompare,2017-12-26 13:58:56.420913
Uniqredit,N/A,UNIQ,SHA256D,0,/coins/uniq/overview,/media/351387/uniq.png,25594,PoW,False,700,N/A,Uniqredit (UNIQ),N/A,UNIQ,cryptocompare,2017-12-26 13:58:56.420913
Universal Currency,N/A,UNIT,SHA256,0,/coins/unit/overview,/media/350954/unit.png,20728,PoW/PoS,False,566,210000000,Universal Currency (UNIT),N/A,UNIT,cryptocompare,2017-12-26 13:58:56.420913
GameUnits,N/A,UNITS,Scrypt,0,/coins/units/overview,/media/1382050/units.png,38032,PoW/PoS,False,999,13000000,GameUnits (UNITS),N/A,UNITS,cryptocompare,2017-12-26 13:58:56.420913
SuperNET,N/A,UNITY,N/A,0,/coins/unity/overview,/media/350935/unity_1.png,20635,N/A,False,545,816060.9999,SuperNET (UNITY),N/A,UNITY,cryptocompare,2017-12-26 13:58:56.420913
Unobtanium,N/A,UNO,SHA256,0,/coins/uno/overview,/media/20065/uno.png,4630,PoW,False,223,250000,Unobtanium (UNO),N/A,UNO,cryptocompare,2017-12-26 13:58:56.420913
UpToken,N/A,UP,N/A,0,/coins/up/overview,/media/12318374/up.png,347247,N/A,False,1730,10000000000,UpToken (UP),N/A,UP,cryptocompare,2017-12-26 13:58:56.420913
Uquid Coin,N/A,UQC,N/A,0,/coins/uqc/overview,/media/16746443/uqc.png,418694,N/A,False,1907,40000000,Uquid Coin (UQC),N/A,UQC,cryptocompare,2017-12-26 13:58:56.420913
UR,N/A,UR,Dagger,0,/coins/ur/overview,/media/352182/ur.jpg,34750,PoW,False,948,N/A,UR (UR),N/A,UR,cryptocompare,2017-12-26 13:58:56.420913
UroCoin,N/A,URO,X11,0,/coins/uro/overview,/media/19937/uro.png,4631,PoW,False,224,0,UroCoin (URO),N/A,URO,cryptocompare,2017-12-26 13:58:56.420913
Ultimate Secure Cash,N/A,USC,SHA256,0,/coins/usc/overview,/media/1383363/usc.png,100954,PoS,False,1233,200084200,Ultimate Secure Cash (USC),N/A,USC,cryptocompare,2017-12-26 13:58:56.420913
UnitaryStatus Dollar,N/A,USDE,Scrypt,0,/coins/usde/overview,/media/20465/usde.png,5011,PoW/PoS,False,225,1600000000,UnitaryStatus Dollar (USDE),N/A,USDE,cryptocompare,2017-12-26 13:58:56.420913
Tether,N/A,USDT,N/A,0,/coins/usdt/overview,/media/1383672/usdt.png,171986,N/A,False,1281,N/A,Tether (USDT),N/A,USDT,cryptocompare,2017-12-26 13:58:56.420913
UltraCoin,N/A,UTC,Scrypt,0,/coins/utc/overview,/media/19942/utc.png,5012,PoW/PoS,False,226,100000000,UltraCoin (UTC),N/A,UTC,cryptocompare,2017-12-26 13:58:56.420913
Uther,N/A,UTH,Dagger,0,/coins/uth/overview,/media/350998/uth.png,21219,PoW,False,599,25885320,Uther (UTH),N/A,UTH,cryptocompare,2017-12-26 13:58:56.420913
Utility Coin,N/A,UTIL,X13,0,/coins/util/overview,/media/20067/util.png,5013,PoW/PoS,False,227,0,Utility Coin (UTIL),N/A,UTIL,cryptocompare,2017-12-26 13:58:56.420913
Utrust,N/A,UTK,N/A,0,/coins/utk/overview,/media/9350717/utrust.png,236358,N/A,False,1510,1000000000,Utrust (UTK),N/A,UTK,cryptocompare,2017-12-26 13:58:56.420913
Universa,N/A,UTN,N/A,0,/coins/utn/overview,/media/16746611/utn.png,466492,N/A,False,1956,N/A,Universa (UTN),N/A,UTN,cryptocompare,2017-12-26 13:58:56.420913
Vaporcoin,N/A,VAPOR,SHA256,0,/coins/vapor/overview,/media/351708/vapor.png,30016,PoW/PoS,False,829,2000000,Vaporcoin (VAPOR),N/A,VAPOR,cryptocompare,2017-12-26 13:58:56.420913
VidioCoin,N/A,VDO,X11,0,/coins/vdo/overview,/media/20066/vdo.png,5014,PoW/PoS,False,228,0,VidioCoin (VDO),N/A,VDO,cryptocompare,2017-12-26 13:58:56.420913
VectorCoin 2.0 ,N/A,VEC2,Dagger-Hashimoto,0,/coins/vec2/overview,/media/351101/vec2.png,22434,PoW,False,671,N/A,VectorCoin 2.0  (VEC2),N/A,VEC2,cryptocompare,2017-12-26 13:58:56.420913
BLOCKv,N/A,VEE,N/A,0,/coins/vee/overview,/media/12318044/vee.png,306482,N/A,False,1586,6428571429,BLOCKv (VEE),N/A,VEE,cryptocompare,2017-12-26 13:58:56.420913
BitVegan,N/A,VEG,PoS,0,/coins/veg/overview,/media/1382792/veg.png,55544,PoS,False,1132,600000000,BitVegan (VEG),N/A,VEG,cryptocompare,2017-12-26 13:58:56.420913
Vechain,N/A,VEN,N/A,0,/coins/ven/overview,/media/12318129/ven.png,236131,N/A,False,1509,1000000000,Vechain (VEN),N/A,VEN,cryptocompare,2017-12-26 13:58:56.420913
Veritaseum,N/A,VERI,N/A,0,/coins/veri/overview,/media/1383562/veri.png,136211,N/A,False,1260,100000000,Veritaseum (VERI),N/A,VERI,cryptocompare,2017-12-26 13:58:56.420913
Versa Token,N/A,VERSA,N/A,0,/coins/versa/overview,/media/20629/versa.png,7562,PoS,False,423,0,Versa Token (VERSA),N/A,VERSA,cryptocompare,2017-12-26 13:58:56.420913
ViaCoin,N/A,VIA,Scrypt,0,/coins/via/overview,/media/20070/via.png,5015,PoW,False,229,23000000,ViaCoin (VIA),N/A,VIA,cryptocompare,2017-12-26 13:58:56.420913
Viberate,N/A,VIB,N/A,0,/coins/vib/overview,/media/1383893/vib.png,198710,N/A,False,1408,200000000,Viberate (VIB),N/A,VIB,cryptocompare,2017-12-26 13:58:56.420913
VIBEHub,N/A,VIBE,N/A,0,/coins/vibe/overview,/media/12318267/vibe.png,336538,N/A,False,1668,267000000,VIBEHub (VIBE),N/A,VIBE,cryptocompare,2017-12-26 13:58:56.420913
PureVidz,N/A,VIDZ,PoS,0,/coins/vidz/overview,/media/1382172/vidz.png,38964,PoS,False,1013,125000000,PureVidz (VIDZ),N/A,VIDZ,cryptocompare,2017-12-26 13:58:56.420913
ViorCoin,N/A,VIOR,Scrypt,0,/coins/vior/overview,/media/20469/viorjpeg.png,5407,PoW/PoS,False,375,0,ViorCoin (VIOR),N/A,VIOR,cryptocompare,2017-12-26 13:58:56.420913
VIP Tokens,N/A,VIP,NIST5,0,/coins/vip/overview,/media/351069/vip.png,22212,PoW/PoS,False,644,90000000,VIP Tokens (VIP),N/A,VIP,cryptocompare,2017-12-26 13:58:56.420913
Viral Coin,N/A,VIRAL,Scrypt,0,/coins/viral/overview,/media/20472/viral.png,6088,PoS,False,379,0,Viral Coin (VIRAL),N/A,VIRAL,cryptocompare,2017-12-26 13:58:56.420913
Visio,N/A,VISIO,X13,0,/coins/visio/overview,/media/1383047/visio.png,62648,PoW/PoS,False,1176,N/A,Visio (VISIO),N/A,VISIO,cryptocompare,2017-12-26 13:58:56.420913
Viuly,N/A,VIU,N/A,0,/coins/viu/overview,/media/14913680/viu.png,393656,N/A,False,1862,1000000000,Viuly (VIU),N/A,VIU,cryptocompare,2017-12-26 13:58:56.420913
VIVO Coin,N/A,VIVO,NeoScrypt,0,/coins/vivo/overview,/media/12318337/vivo.png,341205,PoW,False,1707,27000000,VIVO Coin (VIVO),N/A,VIVO,cryptocompare,2017-12-26 13:58:56.420913
Veltor,N/A,VLT,N/A,0,/coins/vlt/overview,/media/351514/vlt.png,28225,PoW,False,751,N/A,Veltor (VLT),N/A,VLT,cryptocompare,2017-12-26 13:58:56.420913
VaultCoin,N/A,VLTC,X11,0,/coins/vltc/overview,/media/1382738/vltc.png,50730,PoW,False,1116,1000000000,VaultCoin (VLTC),N/A,VLTC,cryptocompare,2017-12-26 13:58:56.420913
VirtualMining Coin,N/A,VMC,Scrypt-n,0,/coins/vmc/overview,/media/19943/vmc.png,5409,PoW,False,377,1000000,VirtualMining Coin (VMC),N/A,VMC,cryptocompare,2017-12-26 13:58:56.420913
Veredictum,N/A,VNT,N/A,0,/coins/vnt/overview,/media/1384015/vent.png,229307,N/A,False,1473,N/A,Veredictum (VNT),N/A,VNT,cryptocompare,2017-12-26 13:58:56.420913
Voise,N/A,VOISE,N/A,0,/coins/voise/overview,/media/12318263/voise.png,188352,N/A,False,1366,825578000,Voise (VOISE),N/A,VOISE,cryptocompare,2017-12-26 13:58:56.420913
BitVolt,N/A,VOLT,PoS,0,/coins/volt/overview,/media/1382794/volt.png,55553,PoS,False,1134,N/A,BitVolt (VOLT),N/A,VOLT,cryptocompare,2017-12-26 13:58:56.420913
VootCoin,N/A,VOOT,X11,0,/coins/voot/overview,/media/19946/voot.png,5016,PoW,False,230,0,VootCoin (VOOT),N/A,VOOT,cryptocompare,2017-12-26 13:58:56.420913
