Comments,Followers,PageViews,Points,Posts,socialsource,source,symbol,symbol_id,timestamp_api_call
,2.0,692,50.0,,CryptoCompare,cryptocompare,SOON,5403,2017-12-30 17:56:45.399484
,10.0,997,275.0,1.0,CryptoCompare,cryptocompare,SOUL,20585,2017-12-30 17:55:50.347926
,4.0,669,125.0,1.0,CryptoCompare,cryptocompare,SP,33332,2017-12-30 17:56:15.636209
,5.0,353,125.0,,CryptoCompare,cryptocompare,SPA,4608,2017-12-30 17:56:38.244048
3.0,24.0,2918,705.0,3.0,CryptoCompare,cryptocompare,SPACE,22410,2017-12-30 17:55:59.838313
,15.0,1299,400.0,1.0,CryptoCompare,cryptocompare,SPANK,411496,2017-12-30 17:56:27.869131
,5.0,685,125.0,,CryptoCompare,cryptocompare,SPC,7624,2017-12-30 17:56:51.392547
,11.0,1288,300.0,1.0,CryptoCompare,cryptocompare,SPEC,8716,2017-12-30 17:56:51.730841
3.0,40.0,7973,1205.0,7.0,CryptoCompare,cryptocompare,SPHR,6111,2017-12-30 17:56:48.321955
5.0,31.0,3536,1000.0,7.0,CryptoCompare,cryptocompare,SPHTX,379248,2017-12-30 17:56:24.790670
,8.0,622,200.0,,CryptoCompare,cryptocompare,SPKTR,41871,2017-12-30 17:56:27.728010
,3.0,332,75.0,,CryptoCompare,cryptocompare,SPM,21229,2017-12-30 17:55:53.136481
,3.0,248,75.0,,CryptoCompare,cryptocompare,SPN,196549,2017-12-30 17:55:46.473090
1.0,12.0,778,385.0,3.0,CryptoCompare,cryptocompare,SPORT,29200,2017-12-30 17:56:08.763700
,3.0,586,75.0,,CryptoCompare,cryptocompare,SPOTS,20205,2017-12-30 17:55:49.564149
26.0,79.0,9465,2835.0,24.0,CryptoCompare,cryptocompare,SPR,3649,2017-12-30 17:56:22.161466
,27.0,3405,700.0,1.0,CryptoCompare,cryptocompare,SPRTS,8761,2017-12-30 17:56:51.927205
1.0,8.0,1534,285.0,3.0,CryptoCompare,cryptocompare,SPT,4609,2017-12-30 17:56:38.348554
,3.0,439,75.0,,CryptoCompare,cryptocompare,SPX,23435,2017-12-30 17:56:00.415840
,3.0,1175,125.0,2.0,CryptoCompare,cryptocompare,SQL,7565,2017-12-30 17:56:50.946672
,3.0,657,125.0,2.0,CryptoCompare,cryptocompare,SQP,237448,2017-12-30 17:56:01.208114
,7.0,1805,175.0,,CryptoCompare,cryptocompare,SRC,4611,2017-12-30 17:56:38.283827
,7.0,544,175.0,,CryptoCompare,cryptocompare,SRC*,59966,2017-12-30 17:56:46.956199
6.0,110.0,13456,3085.0,11.0,CryptoCompare,cryptocompare,SRN,380641,2017-12-30 17:56:25.016032
,1.0,435,25.0,,CryptoCompare,cryptocompare,SRT,248243,2017-12-30 17:56:02.346311
,2.0,277,50.0,,CryptoCompare,cryptocompare,SSD,5320,2017-12-30 17:56:43.205153
,9.0,1370,225.0,,CryptoCompare,cryptocompare,SSTC,20644,2017-12-30 17:55:51.525027
2.0,3.0,238,120.0,1.0,CryptoCompare,cryptocompare,SSV,4613,2017-12-30 17:56:38.661010
5.0,28.0,3131,925.0,7.0,CryptoCompare,cryptocompare,STA,150519,2017-12-30 17:55:42.680264
1.0,12.0,585,460.0,6.0,CryptoCompare,cryptocompare,STA*,21981,2017-12-30 17:55:53.790328
,4.0,181,125.0,1.0,CryptoCompare,cryptocompare,STAK,536279,2017-12-30 17:56:45.189378
1.0,19.0,3161,535.0,2.0,CryptoCompare,cryptocompare,STALIN,49605,2017-12-30 17:56:39.524613
1.0,38.0,2949,985.0,1.0,CryptoCompare,cryptocompare,STAR,179947,2017-12-30 17:55:45.182560
,15.0,1855,475.0,4.0,CryptoCompare,cryptocompare,STAR*,21775,2017-12-30 17:55:53.863663
5.0,123.0,15501,3575.0,18.0,CryptoCompare,cryptocompare,START,5289,2017-12-30 17:56:41.663473
1.0,28.0,2566,785.0,3.0,CryptoCompare,cryptocompare,STC,396716,2017-12-30 17:56:26.023595
,3.0,447,75.0,,CryptoCompare,cryptocompare,STCN,237428,2017-12-30 17:56:05.150829
203.0,1876.0,129263,52230.0,132.0,CryptoCompare,cryptocompare,STEEM,20333,2017-12-30 17:55:51.569052
,24.0,870,600.0,,CryptoCompare,cryptocompare,STEPS,20724,2017-12-30 17:55:52.677722
,,119,,,CryptoCompare,cryptocompare,STEX,404775,2017-12-30 17:56:26.132823
,3.0,149,75.0,,CryptoCompare,cryptocompare,STH,486983,2017-12-30 17:56:39.335833
,8.0,673,225.0,1.0,CryptoCompare,cryptocompare,STHR,21833,2017-12-30 17:55:53.190025
,6.0,1114,175.0,1.0,CryptoCompare,cryptocompare,STO,28025,2017-12-30 17:56:03.557155
,4.0,429,100.0,,CryptoCompare,cryptocompare,STOCKBET,313988,2017-12-30 17:56:12.220523
39.0,450.0,48331,12640.0,40.0,CryptoCompare,cryptocompare,STORJ,187347,2017-12-30 17:55:45.770387
8.0,143.0,27851,3955.0,12.0,CryptoCompare,cryptocompare,STORM,186875,2017-12-30 17:55:45.738288
,12.0,863,325.0,1.0,CryptoCompare,cryptocompare,STP,411271,2017-12-30 17:56:26.549035
2.0,16.0,3604,470.0,2.0,CryptoCompare,cryptocompare,STR*,8767,2017-12-30 17:56:52.047119
652.0,3419.0,370828,103270.0,451.0,CryptoCompare,cryptocompare,STRAT,24294,2017-12-30 17:56:01.893961
5.0,7.0,934,300.0,3.0,CryptoCompare,cryptocompare,STS,21650,2017-12-30 17:55:52.941160
2.0,189.0,11851,4945.0,8.0,CryptoCompare,cryptocompare,STU,184237,2017-12-30 17:55:45.686805
1.0,20.0,1661,535.0,1.0,CryptoCompare,cryptocompare,STV,5328,2017-12-30 17:56:43.042552
47.0,286.0,31029,8445.0,33.0,CryptoCompare,cryptocompare,STX,204716,2017-12-30 17:55:51.252419
63.0,564.0,43869,16130.0,56.0,CryptoCompare,cryptocompare,SUB,221463,2017-12-30 17:55:53.944530
,22.0,2482,550.0,,CryptoCompare,cryptocompare,SUB*,100944,2017-12-30 17:55:41.942424
16.0,112.0,10350,3485.0,21.0,CryptoCompare,cryptocompare,SUMO,310812,2017-12-30 17:56:13.091859
,4.0,1068,100.0,,CryptoCompare,cryptocompare,SUP,3645,2017-12-30 17:56:21.804164
1.0,23.0,2347,635.0,2.0,CryptoCompare,cryptocompare,SUPER,4615,2017-12-30 17:56:37.707718
,29.0,4350,750.0,1.0,CryptoCompare,cryptocompare,SUR,177462,2017-12-30 17:55:44.307204
1.0,20.0,2707,535.0,1.0,CryptoCompare,cryptocompare,SWARM,5342,2017-12-30 17:56:44.267508
,4.0,394,100.0,,CryptoCompare,cryptocompare,SWEET,30887,2017-12-30 17:56:12.375459
,83.0,8199,2150.0,3.0,CryptoCompare,cryptocompare,SWIFT,4616,2017-12-30 17:56:38.264175
2.0,14.0,2804,420.0,2.0,CryptoCompare,cryptocompare,SWING,20920,2017-12-30 17:55:52.677194
7.0,93.0,9898,2995.0,24.0,CryptoCompare,cryptocompare,SWT,50741,2017-12-30 17:56:39.828309
2.0,92.0,7760,2420.0,4.0,CryptoCompare,cryptocompare,SXC,4348,2017-12-30 17:56:32.172894
,6.0,1114,200.0,2.0,CryptoCompare,cryptocompare,SYC,185873,2017-12-30 17:55:46.057045
,18.0,2677,500.0,2.0,CryptoCompare,cryptocompare,SYNC,4617,2017-12-30 17:56:38.816991
12.0,99.0,13258,3095.0,20.0,CryptoCompare,cryptocompare,SYNX,27591,2017-12-30 17:56:02.810489
56.0,628.0,65274,18460.0,88.0,CryptoCompare,cryptocompare,SYS,4618,2017-12-30 17:56:38.893920
16.0,151.0,14122,4410.0,19.0,CryptoCompare,cryptocompare,TAAS,66270,2017-12-30 17:56:49.747210
,7.0,508,200.0,1.0,CryptoCompare,cryptocompare,TAB,27993,2017-12-30 17:56:03.267731
,5.0,781,125.0,,CryptoCompare,cryptocompare,TAG,4619,2017-12-30 17:56:38.799600
,6.0,458,150.0,,CryptoCompare,cryptocompare,TAGR,20652,2017-12-30 17:55:51.792286
,11.0,1001,300.0,1.0,CryptoCompare,cryptocompare,TAJ,57750,2017-12-30 17:56:46.764330
1.0,6.0,750,185.0,1.0,CryptoCompare,cryptocompare,TAK,4620,2017-12-30 17:56:40.076953
,4.0,818,100.0,,CryptoCompare,cryptocompare,TAM,6411,2017-12-30 17:56:48.871952
6.0,20.0,1695,710.0,6.0,CryptoCompare,cryptocompare,TAP,81403,2017-12-30 17:56:51.741712
,2.0,220,50.0,0.0,CryptoCompare,cryptocompare,TAT,43933,2017-12-30 17:56:32.343537
,14.0,697,350.0,,CryptoCompare,cryptocompare,TAU,405291,2017-12-30 17:56:26.716451
,2.0,504,50.0,,CryptoCompare,cryptocompare,TBCX,45609,2017-12-30 17:56:36.831068
,4.0,643,100.0,,CryptoCompare,cryptocompare,TCR,20441,2017-12-30 17:55:50.691931
,2.0,280,75.0,1.0,CryptoCompare,cryptocompare,TDFB,28176,2017-12-30 17:56:03.156409
,8.0,717,225.0,1.0,CryptoCompare,cryptocompare,TEAM,30523,2017-12-30 17:56:11.998634
,1.0,270,25.0,,CryptoCompare,cryptocompare,TEC,42106,2017-12-30 17:56:28.437710
4.0,63.0,2486,1815.0,8.0,CryptoCompare,cryptocompare,TECH,43595,2017-12-30 17:56:31.838692
,29.0,2216,800.0,3.0,CryptoCompare,cryptocompare,TEK,5298,2017-12-30 17:56:41.567565
,19.0,2882,475.0,,CryptoCompare,cryptocompare,TELL,28172,2017-12-30 17:56:06.173869
,1.0,354,25.0,,CryptoCompare,cryptocompare,TENNET,30421,2017-12-30 17:56:11.688066
,7.0,1233,175.0,0.0,CryptoCompare,cryptocompare,TER,340067,2017-12-30 17:56:18.287898
,55.0,4926,1400.0,1.0,CryptoCompare,cryptocompare,TES,4622,2017-12-30 17:56:38.484251
3.0,28.0,4946,755.0,1.0,CryptoCompare,cryptocompare,TESLA,32873,2017-12-30 17:56:14.065698
17.0,82.0,8919,2545.0,13.0,CryptoCompare,cryptocompare,TFL,150545,2017-12-30 17:55:43.585517
,9.0,959,225.0,0.0,CryptoCompare,cryptocompare,TGC,4623,2017-12-30 17:56:38.985587
,3.0,166,100.0,1.0,CryptoCompare,cryptocompare,TGT,472769,2017-12-30 17:56:39.431283
39.0,261.0,18765,8040.0,45.0,CryptoCompare,cryptocompare,THC,29924,2017-12-30 17:56:09.770660
25.0,54.0,3364,2350.0,30.0,CryptoCompare,cryptocompare,THNX,228146,2017-12-30 17:55:59.308869
,20.0,2860,500.0,,CryptoCompare,cryptocompare,THS,45615,2017-12-30 17:56:36.890973
,1.0,279,25.0,,CryptoCompare,cryptocompare,TIA,29455,2017-12-30 17:56:08.806350
,2.0,589,50.0,,CryptoCompare,cryptocompare,TIC,44752,2017-12-30 17:56:33.354549
,34.0,2208,925.0,3.0,CryptoCompare,cryptocompare,TIE,205991,2017-12-30 17:55:50.576436
4.0,109.0,11497,3590.0,33.0,CryptoCompare,cryptocompare,TIME,33914,2017-12-30 17:56:16.931698
5.0,48.0,4243,1350.0,4.0,CryptoCompare,cryptocompare,TIO,372812,2017-12-30 17:56:24.388036
,,81,,,CryptoCompare,cryptocompare,TIO*,419579,2017-12-30 17:56:28.800960
2.0,48.0,4719,1245.0,1.0,CryptoCompare,cryptocompare,TIT,4624,2017-12-30 17:56:38.372910
12.0,118.0,14836,3995.0,37.0,CryptoCompare,cryptocompare,TIX,175671,2017-12-30 17:55:45.564525
10.0,213.0,17337,5875.0,18.0,CryptoCompare,cryptocompare,TKN,71077,2017-12-30 17:56:50.054478
,13.0,2073,325.0,,CryptoCompare,cryptocompare,TKN*,22458,2017-12-30 17:56:00.169648
,7.0,520,200.0,1.0,CryptoCompare,cryptocompare,TKR,360229,2017-12-30 17:56:20.709170
,38.0,3327,975.0,1.0,CryptoCompare,cryptocompare,TKS,35124,2017-12-30 17:56:19.320487
,34.0,2304,1000.0,6.0,CryptoCompare,cryptocompare,TKT,311176,2017-12-30 17:56:12.175111
,8.0,1226,250.0,2.0,CryptoCompare,cryptocompare,TMC,5284,2017-12-30 17:56:40.269526
1.0,5.0,913,235.0,4.0,CryptoCompare,cryptocompare,TME,199887,2017-12-30 17:55:49.449902
,6.0,554,200.0,2.0,CryptoCompare,cryptocompare,TMT,301150,2017-12-30 17:56:10.567905
2.0,14.0,1466,420.0,2.0,CryptoCompare,cryptocompare,TNB,517483,2017-12-30 17:56:40.210728
52.0,334.0,59920,9795.0,37.0,CryptoCompare,cryptocompare,TNT,186309,2017-12-30 17:55:45.931911
,9.0,349,225.0,,CryptoCompare,cryptocompare,TOA,341019,2017-12-30 17:56:18.434613
,1.0,553,25.0,,CryptoCompare,cryptocompare,TODAY,28317,2017-12-30 17:56:03.464651
,4.0,706,100.0,,CryptoCompare,cryptocompare,TOM,215602,2017-12-30 17:55:54.737235
7.0,51.0,5080,1470.0,5.0,CryptoCompare,cryptocompare,TOR,4625,2017-12-30 17:56:39.481324
,1.0,518,25.0,,CryptoCompare,cryptocompare,TOT,28087,2017-12-30 17:56:03.731701
,6.0,466,150.0,,CryptoCompare,cryptocompare,TPAY,53166,2017-12-30 17:56:42.482450
,10.0,914,275.0,1.0,CryptoCompare,cryptocompare,TPG,32882,2017-12-30 17:56:14.948525
,3.0,325,75.0,,CryptoCompare,cryptocompare,TRA,29926,2017-12-30 17:56:09.914749
15.0,71.0,5477,3650.0,69.0,CryptoCompare,cryptocompare,TRC,4626,2017-12-30 17:56:39.947880
,2.0,383,100.0,2.0,CryptoCompare,cryptocompare,TRCT,371004,2017-12-30 17:56:22.903835
6.0,20.0,2807,735.0,7.0,CryptoCompare,cryptocompare,TRI,5341,2017-12-30 17:56:45.102344
,2.0,334,125.0,3.0,CryptoCompare,cryptocompare,TRIA,402884,2017-12-30 17:56:26.676770
,6.0,533,150.0,,CryptoCompare,cryptocompare,TRIBE,186253,2017-12-30 17:55:45.738059
,3.0,376,75.0,,CryptoCompare,cryptocompare,TRICK,34483,2017-12-30 17:56:18.991894
92.0,242.0,36950,8695.0,69.0,CryptoCompare,cryptocompare,TRIG,27996,2017-12-30 17:56:03.138684
1.0,12.0,1031,335.0,1.0,CryptoCompare,cryptocompare,TRIP,329767,2017-12-30 17:56:15.526175
,11.0,992,275.0,,CryptoCompare,cryptocompare,TRK,5351,2017-12-30 17:56:43.843474
5.0,90.0,12655,2575.0,11.0,CryptoCompare,cryptocompare,TRON,5299,2017-12-30 17:56:41.075662
14.0,286.0,28895,8040.0,30.0,CryptoCompare,cryptocompare,TRST,37040,2017-12-30 17:56:22.718781
31.0,98.0,19778,3335.0,23.0,CryptoCompare,cryptocompare,TRUMP,20270,2017-12-30 17:55:50.291810
1.0,38.0,4430,1060.0,4.0,CryptoCompare,cryptocompare,TRUST,5384,2017-12-30 17:56:45.622002
,6.0,1318,200.0,2.0,CryptoCompare,cryptocompare,TRV,255293,2017-12-30 17:56:02.694486
693.0,1453.0,233333,54580.0,453.0,CryptoCompare,cryptocompare,TRX,310829,2017-12-30 17:56:12.058639
2.0,17.0,1358,570.0,5.0,CryptoCompare,cryptocompare,TSE,49610,2017-12-30 17:56:39.594571
3.0,20.0,3042,705.0,7.0,CryptoCompare,cryptocompare,TTC,4627,2017-12-30 17:56:39.017262
,21.0,1346,575.0,2.0,CryptoCompare,cryptocompare,TTT,243013,2017-12-30 17:56:01.642444
,10.0,604,275.0,1.0,CryptoCompare,cryptocompare,TUR,21626,2017-12-30 17:55:53.196966
,5.0,424,125.0,,CryptoCompare,cryptocompare,TWIST,40839,2017-12-30 17:56:26.174840
,3.0,292,75.0,,CryptoCompare,cryptocompare,TWLV,6105,2017-12-30 17:56:48.115771
1.0,49.0,7338,1335.0,4.0,CryptoCompare,cryptocompare,TX,13045,2017-12-30 17:55:43.129411
,22.0,2190,550.0,,CryptoCompare,cryptocompare,TZC,338180,2017-12-30 17:56:16.561522
,9.0,2610,300.0,3.0,CryptoCompare,cryptocompare,U,5352,2017-12-30 17:56:44.815732
,11.0,980,275.0,0.0,CryptoCompare,cryptocompare,UAEC,45816,2017-12-30 17:56:38.612886
2.0,69.0,11149,1795.0,2.0,CryptoCompare,cryptocompare,UBIQ,28652,2017-12-30 17:56:07.885619
74.0,731.0,50846,20290.0,51.0,CryptoCompare,cryptocompare,UBQ,43044,2017-12-30 17:56:29.803418
2.0,13.0,976,395.0,2.0,CryptoCompare,cryptocompare,UET,191037,2017-12-30 17:55:46.181075
1.0,12.0,1469,360.0,2.0,CryptoCompare,cryptocompare,UFO,5355,2017-12-30 17:56:45.818627
,1.0,217,25.0,,CryptoCompare,cryptocompare,UFR,404806,2017-12-30 17:56:26.200964
1.0,7.0,438,310.0,5.0,CryptoCompare,cryptocompare,UGT,369179,2017-12-30 17:56:22.198774
1.0,31.0,2846,885.0,4.0,CryptoCompare,cryptocompare,UIS,5353,2017-12-30 17:56:43.871699
5.0,63.0,5406,1825.0,8.0,CryptoCompare,cryptocompare,UKG,371005,2017-12-30 17:56:23.380356
,7.0,754,175.0,,CryptoCompare,cryptocompare,ULTC,4628,2017-12-30 17:56:38.851015
,27.0,3611,750.0,3.0,CryptoCompare,cryptocompare,UMC,213100,2017-12-30 17:55:53.191148
,2.0,262,50.0,,CryptoCompare,cryptocompare,UNAT,5381,2017-12-30 17:56:45.451797
5.0,54.0,6994,1500.0,4.0,CryptoCompare,cryptocompare,UNB,4629,2017-12-30 17:56:39.115554
,27.0,2830,750.0,3.0,CryptoCompare,cryptocompare,UNC,8760,2017-12-30 17:56:51.730451
,3.0,243,75.0,,CryptoCompare,cryptocompare,UNF,29198,2017-12-30 17:56:09.975344
,11.0,740,300.0,1.0,CryptoCompare,cryptocompare,UNI,60631,2017-12-30 17:56:47.043976
2.0,18.0,2484,795.0,13.0,CryptoCompare,cryptocompare,UNIFY,182364,2017-12-30 17:55:45.323081
,1.0,415,25.0,,CryptoCompare,cryptocompare,UNIQ,25594,2017-12-30 17:56:02.285433
8.0,51.0,8462,1530.0,7.0,CryptoCompare,cryptocompare,UNIT,20728,2017-12-30 17:55:52.472869
2.0,36.0,3681,1020.0,4.0,CryptoCompare,cryptocompare,UNITS,38032,2017-12-30 17:56:25.166025
0.0,27.0,1499,775.0,4.0,CryptoCompare,cryptocompare,UNITY,20635,2017-12-30 17:55:51.031530
16.0,108.0,11720,3210.0,14.0,CryptoCompare,cryptocompare,UNO,4630,2017-12-30 17:56:38.758742
,10.0,1130,275.0,1.0,CryptoCompare,cryptocompare,UP,347247,2017-12-30 17:56:18.814294
3.0,26.0,1989,805.0,5.0,CryptoCompare,cryptocompare,UQC,418694,2017-12-30 17:56:28.008990
7.0,72.0,8694,2070.0,8.0,CryptoCompare,cryptocompare,UR,34750,2017-12-30 17:56:18.574894
,10.0,825,250.0,,CryptoCompare,cryptocompare,URO,4631,2017-12-30 17:56:39.125138
,23.0,1767,575.0,,CryptoCompare,cryptocompare,USC,100954,2017-12-30 17:55:40.940259
,19.0,2324,475.0,0.0,CryptoCompare,cryptocompare,USDE,5011,2017-12-30 17:56:39.433232
42.0,400.0,41868,11320.0,36.0,CryptoCompare,cryptocompare,USDT,171986,2017-12-30 17:56:52.048717
,13.0,1528,350.0,1.0,CryptoCompare,cryptocompare,UTC,5012,2017-12-30 17:56:39.886853
,3.0,481,75.0,,CryptoCompare,cryptocompare,UTH,21219,2017-12-30 17:55:52.797077
,,301,,,CryptoCompare,cryptocompare,UTIL,5013,2017-12-30 17:56:39.896117
829.0,1003.0,89427,41840.0,339.0,CryptoCompare,cryptocompare,UTK,236358,2017-12-30 17:56:00.837208
4.0,57.0,1570,1665.0,8.0,CryptoCompare,cryptocompare,UTN,466492,2017-12-30 17:56:39.039292
,6.0,804,150.0,,CryptoCompare,cryptocompare,VAPOR,30016,2017-12-30 17:56:10.092555
,6.0,232,150.0,,CryptoCompare,cryptocompare,VDO,5014,2017-12-30 17:56:39.400274
,11.0,1835,300.0,1.0,CryptoCompare,cryptocompare,VEC2,22434,2017-12-30 17:55:59.337530
3.0,69.0,7819,1880.0,5.0,CryptoCompare,cryptocompare,VEE,306482,2017-12-30 17:56:11.918395
,8.0,781,250.0,2.0,CryptoCompare,cryptocompare,VEG,55544,2017-12-30 17:56:46.403876
10.0,262.0,27969,7225.0,23.0,CryptoCompare,cryptocompare,VEN,236131,2017-12-30 17:56:00.681577
124.0,403.0,63436,13215.0,76.0,CryptoCompare,cryptocompare,VERI,136211,2017-12-30 17:55:43.414638
,4.0,926,100.0,,CryptoCompare,cryptocompare,VERSA,7562,2017-12-30 17:56:50.754822
11.0,238.0,21855,6835.0,31.0,CryptoCompare,cryptocompare,VIA,5015,2017-12-30 17:56:39.320824
21.0,305.0,38514,9160.0,53.0,CryptoCompare,cryptocompare,VIB,198710,2017-12-30 17:55:49.060059
3.0,26.0,1555,830.0,6.0,CryptoCompare,cryptocompare,VIBE,336538,2017-12-30 17:56:16.549643
1.0,18.0,2590,485.0,1.0,CryptoCompare,cryptocompare,VIDZ,38964,2017-12-30 17:56:25.473566
,7.0,331,175.0,,CryptoCompare,cryptocompare,VIOR,5407,2017-12-30 17:56:45.977649
,7.0,685,175.0,,CryptoCompare,cryptocompare,VIP,22212,2017-12-30 17:55:58.450241
,3.0,931,100.0,1.0,CryptoCompare,cryptocompare,VIRAL,6088,2017-12-30 17:56:46.859278
,6.0,876,200.0,2.0,CryptoCompare,cryptocompare,VISIO,62648,2017-12-30 17:56:48.922927
7.0,37.0,3184,1370.0,15.0,CryptoCompare,cryptocompare,VIU,393656,2017-12-30 17:56:26.343530
1.0,31.0,3594,910.0,5.0,CryptoCompare,cryptocompare,VIVO,341205,2017-12-30 17:56:19.130337
,,50,,,CryptoCompare,cryptocompare,VLR,579189,2017-12-30 17:56:46.314116
,12.0,956,300.0,,CryptoCompare,cryptocompare,VLT,28225,2017-12-30 17:56:03.459429
2.0,28.0,8314,870.0,6.0,CryptoCompare,cryptocompare,VLTC,50730,2017-12-30 17:56:40.129004
,7.0,381,200.0,1.0,CryptoCompare,cryptocompare,VMC,5409,2017-12-30 17:56:45.994230
,,359,,,CryptoCompare,cryptocompare,VNT,229307,2017-12-30 17:55:59.734818
,58.0,4992,1700.0,10.0,CryptoCompare,cryptocompare,VOISE,188352,2017-12-30 17:55:46.807968
1.0,18.0,2383,485.0,1.0,CryptoCompare,cryptocompare,VOLT,55553,2017-12-30 17:56:46.002708
,5.0,435,125.0,,CryptoCompare,cryptocompare,VOOT,5016,2017-12-30 17:56:39.510807
,4.0,186,100.0,,CryptoCompare,cryptocompare,VOT,418671,2017-12-30 17:56:28.132233
19.0,337.0,30723,9515.0,36.0,CryptoCompare,cryptocompare,VOX,18180,2017-12-30 17:55:46.138991
,23.0,2394,575.0,,CryptoCompare,cryptocompare,VOYA,24305,2017-12-30 17:56:02.247923
,16.0,1475,550.0,6.0,CryptoCompare,cryptocompare,VPRC,20718,2017-12-30 17:55:51.250649
6.0,165.0,15258,4635.0,18.0,CryptoCompare,cryptocompare,VRC,5017,2017-12-30 17:56:39.824110
5.0,103.0,14208,2800.0,7.0,CryptoCompare,cryptocompare,VRM,28323,2017-12-30 17:56:03.746187
2.0,19.0,1642,545.0,2.0,CryptoCompare,cryptocompare,VRP*,338140,2017-12-30 17:56:17.676855
21.0,140.0,17233,4335.0,25.0,CryptoCompare,cryptocompare,VRS,33399,2017-12-30 17:56:18.427452
1.0,34.0,3384,1060.0,8.0,CryptoCompare,cryptocompare,VSL,32880,2017-12-30 17:56:15.081081
1.0,11.0,1027,360.0,3.0,CryptoCompare,cryptocompare,VSX,325279,2017-12-30 17:56:13.162440
15.0,76.0,10260,2425.0,15.0,CryptoCompare,cryptocompare,VTA,20680,2017-12-30 17:55:52.213779
354.0,1890.0,211309,58065.0,291.0,CryptoCompare,cryptocompare,VTC,5018,2017-12-30 17:56:39.191836
1.0,36.0,3805,1060.0,6.0,CryptoCompare,cryptocompare,VTR,5372,2017-12-30 17:56:45.685841
,14.0,1273,350.0,,CryptoCompare,cryptocompare,VTX,30377,2017-12-30 17:56:11.438072
,4.0,504,100.0,,CryptoCompare,cryptocompare,VTY,30126,2017-12-30 17:56:11.145917
1.0,28.0,3500,760.0,2.0,CryptoCompare,cryptocompare,VUC,182340,2017-12-30 17:55:45.852301
,19.0,1417,525.0,2.0,CryptoCompare,cryptocompare,VZT,350476,2017-12-30 17:56:19.413209
10.0,183.0,22091,5075.0,16.0,CryptoCompare,cryptocompare,WABI,340940,2017-12-30 17:56:18.132501
7.0,162.0,12596,4370.0,10.0,CryptoCompare,cryptocompare,WAN,240142,2017-12-30 17:56:01.263972
,9.0,1123,250.0,1.0,CryptoCompare,cryptocompare,WAND,320621,2017-12-30 17:56:12.797213
,9.0,382,225.0,,CryptoCompare,cryptocompare,WARP,25822,2017-12-30 17:56:02.838427
,7.0,1258,175.0,,CryptoCompare,cryptocompare,WASH,32870,2017-12-30 17:56:14.222957
192.0,2523.0,231674,69220.0,169.0,CryptoCompare,cryptocompare,WAVES,20131,2017-12-30 17:55:49.634943
11.0,119.0,12388,3360.0,11.0,CryptoCompare,cryptocompare,WAX,338541,2017-12-30 17:56:17.183607
,1.0,393,25.0,,CryptoCompare,cryptocompare,WAY,27681,2017-12-30 17:56:03.077857
,9.0,2385,250.0,1.0,CryptoCompare,cryptocompare,WBB,5319,2017-12-30 17:56:42.935717
,19.0,13907,475.0,,CryptoCompare,cryptocompare,WBTC,62640,2017-12-30 17:56:48.898087
,19.0,2484,475.0,,CryptoCompare,cryptocompare,WC,5019,2017-12-30 17:56:39.601715
1.0,177.0,5024,4460.0,1.0,CryptoCompare,cryptocompare,WCT,43042,2017-12-30 17:56:29.761724
,47.0,2951,1250.0,3.0,CryptoCompare,cryptocompare,WDC,5020,2017-12-30 17:56:40.045728
,6.0,958,150.0,,CryptoCompare,cryptocompare,WEALTH,42440,2017-12-30 17:56:28.900316
,185.0,1335,4675.0,2.0,CryptoCompare,cryptocompare,WEB,320596,2017-12-30 17:56:13.088946
1.0,17.0,4228,510.0,3.0,CryptoCompare,cryptocompare,WEX,28882,2017-12-30 17:56:09.548954
9.0,34.0,5032,1115.0,7.0,CryptoCompare,cryptocompare,WGC,24402,2017-12-30 17:56:01.909569
2.0,13.0,1950,420.0,3.0,CryptoCompare,cryptocompare,WGO,61667,2017-12-30 17:56:48.372846
8.0,101.0,8070,2980.0,15.0,CryptoCompare,cryptocompare,WGR,178467,2017-12-30 17:55:45.567569
,7.0,400,225.0,2.0,CryptoCompare,cryptocompare,WHL,347067,2017-12-30 17:56:18.438948
,14.0,654,375.0,1.0,CryptoCompare,cryptocompare,WIC,320551,2017-12-30 17:56:13.107627
,11.0,863,275.0,0.0,CryptoCompare,cryptocompare,WILD,339533,2017-12-30 17:56:19.170343
,11.0,1358,275.0,,CryptoCompare,cryptocompare,WINE,32691,2017-12-30 17:56:15.059241
10.0,318.0,24582,8600.0,22.0,CryptoCompare,cryptocompare,WINGS,25946,2017-12-30 17:56:02.755294
1.0,6.0,704,235.0,3.0,CryptoCompare,cryptocompare,WINK,201962,2017-12-30 17:55:49.073575
2.0,4.0,509,145.0,1.0,CryptoCompare,cryptocompare,WISC,48794,2017-12-30 17:56:39.853180
,7.0,295,350.0,7.0,CryptoCompare,cryptocompare,WISH*,411620,2017-12-30 17:56:27.552440
2.0,34.0,2007,945.0,3.0,CryptoCompare,cryptocompare,WIZ,310052,2017-12-30 17:56:11.946627
,1.0,464,25.0,,CryptoCompare,cryptocompare,WMC,21871,2017-12-30 17:55:53.578893
,16.0,2184,425.0,1.0,CryptoCompare,cryptocompare,WNET,206512,2017-12-30 17:55:52.562742
,3.0,351,75.0,,CryptoCompare,cryptocompare,WOLF,3653,2017-12-30 17:56:21.871196
