closed_issues,closed_pull_issues,closed_total_issues,created_at,fork,forks,language,last_push,last_update,open_issues,open_pull_issues,open_total_issues,parent,size,socialsource,source,stars,subscribers,symbol,symbol_id,timestamp_api_call,url
0.0,0.0,0.0,1416882018.0,false,4.0,C++,1513048015.0,1513048017.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1118,CodeRepository,cryptocompare,2.0,4.0,NXS,6103,2017-12-30 17:56:47.182951,https://github.com/Nexusoft/PrimeSoloMiner
0.0,0.0,0.0,1469045209.0,false,1.0,C++,1469045293.0,1469045296.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2963,CodeRepository,cryptocompare,0.0,1.0,NZC,24892,2017-12-30 17:56:05.598971,https://github.com/oliveradnaya/newzealandcoin-source
0.0,0.0,0.0,1421764926.0,false,0.0,C++,1421765090.0,1421765092.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5576,CodeRepository,cryptocompare,0.0,1.0,OBS,22177,2017-12-30 17:55:58.100287,https://github.com/donotforgetnever/obscurebay
0.0,0.0,0.0,1440251787.0,false,0.0,C++,1440251995.0,1440252003.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",24868,CodeRepository,cryptocompare,0.0,1.0,ODNT,34847,2017-12-30 17:56:19.251494,https://github.com/ODNT/ODNT
1.0,3.0,4.0,1480477922.0,false,155.0,C++,1510220361.0,1514622190.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",52207,CodeRepository,cryptocompare,156.0,136.0,OK,17857,2017-12-30 17:55:44.857678,https://github.com/okcashpro/okcash
0.0,0.0,0.0,1491234317.0,true,0.0,C++,1507679165.0,1507679198.0,0.0,0.0,0,"{u'Url': u'https://github.com/CoinBlack/blackcoin', u'Name': u'blackcoin', u'InternalId': -1}",54268,CodeRepository,cryptocompare,2.0,1.0,OLV,75285,2017-12-30 17:56:50.741300,https://github.com/OLDV/OLDV
0.0,0.0,0.0,1470854634.0,false,0.0,C++,1470855073.0,1470854807.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2955,CodeRepository,cryptocompare,0.0,0.0,OLYMP,29715,2017-12-30 17:56:09.438636,https://github.com/olympcoin/OlympCoin
0.0,0.0,0.0,1422321866.0,false,0.0,C,1422541067.0,1422541067.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3844,CodeRepository,cryptocompare,0.0,1.0,OMA,22280,2017-12-30 17:55:59.167882,https://github.com/omegadevteam/omegacoin
0.0,6.0,6.0,1499542399.0,false,30.0,C,1512987368.0,1514673506.0,10.0,2.0,12,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3545,CodeRepository,cryptocompare,58.0,21.0,ONION,198967,2017-12-30 17:55:49.308787,https://github.com/deeponion/deeponion
0.0,0.0,0.0,1494878383.0,false,2.0,C++,1506437158.0,1508111534.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2924,CodeRepository,cryptocompare,2.0,2.0,ONX,201676,2017-12-30 17:55:48.671766,https://github.com/tubezcan/onixcoin
0.0,0.0,0.0,1450792295.0,false,2.0,C++,1450794866.0,1450793727.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2597,CodeRepository,cryptocompare,0.0,2.0,OPES,42850,2017-12-30 17:56:29.921454,https://github.com/OpesCoin/OPES
0.0,0.0,0.0,1505721658.0,false,2.0,JavaScript,1512579560.0,1508166332.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",103,CodeRepository,cryptocompare,2.0,4.0,OPP,323787,2017-12-30 17:56:13.179960,https://github.com/opporty-com/ICO
0.0,0.0,0.0,1498233019.0,false,21.0,JavaScript,1505311831.0,1514517984.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",295,CodeRepository,cryptocompare,91.0,22.0,OPT,197054,2017-12-30 17:55:49.055408,https://github.com/Opus-foundation/contracts
0.0,0.0,0.0,1433342271.0,false,0.0,C++,1433688375.0,1433343658.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4968,CodeRepository,cryptocompare,0.0,1.0,OPTION,37749,2017-12-30 17:56:24.908522,https://github.com/optioncoin/optioncoin
0.0,0.0,0.0,1391366074.0,true,5.0,C++,1474317446.0,1507460577.0,0.0,0.0,0,"{u'Url': u'https://github.com/peercoin/peercoin', u'Name': u'peercoin', u'InternalId': -1}",14321,CodeRepository,cryptocompare,1.0,8.0,ORB,4583,2017-12-30 17:56:38.089224,https://github.com/ghostlander/Orbitcoin
0.0,0.0,0.0,1456574501.0,false,0.0,C,1459790601.0,1459789173.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4239,CodeRepository,cryptocompare,0.0,1.0,ORLY,22258,2017-12-30 17:55:59.194418,https://github.com/Orlycoin/Orlycoin
0.0,0.0,0.0,1485294929.0,false,0.0,C++,1485297282.0,1488503860.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2844,CodeRepository,cryptocompare,1.0,0.0,ORO,45262,2017-12-30 17:56:34.719241,https://github.com/orocoin/orocoin
0.0,0.0,0.0,1506808928.0,false,6.0,JavaScript,1509756541.0,1511782932.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",377,CodeRepository,cryptocompare,20.0,8.0,OTN,370726,2017-12-30 17:56:23.412490,https://github.com/OpenTradingNetworkFoundation/otn-token
1.0,4.0,5.0,1498868143.0,false,6.0,JavaScript,1510783686.0,1510812492.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5991,CodeRepository,cryptocompare,4.0,7.0,OXY,242873,2017-12-30 17:56:02.058044,https://github.com/Oxycoin/oxy-node
0.0,0.0,0.0,1433551282.0,false,2.0,C++,1465428883.0,1511792357.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",32554,CodeRepository,cryptocompare,6.0,5.0,PAK,17006,2017-12-30 17:55:44.281225,https://github.com/Pakcoin-project/pakcoin
0.0,0.0,0.0,1439569282.0,false,0.0,C++,1439569445.0,1439569447.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2592,CodeRepository,cryptocompare,0.0,1.0,PARA,44957,2017-12-30 17:56:33.546840,https://github.com/paranoiacoin/pac
9.0,8.0,17.0,1500288354.0,true,16.0,C++,1514550351.0,1514661882.0,4.0,0.0,4,"{u'Url': u'https://github.com/bitcoin/bitcoin', u'Name': u'bitcoin', u'InternalId': -1}",52438,CodeRepository,cryptocompare,45.0,20.0,PART,191116,2017-12-30 17:55:46.351858,https://github.com/particl/particl-core
27.0,12.0,39.0,1468306742.0,false,70.0,Pascal,1514535791.0,1514473926.0,23.0,5.0,28,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",21337,CodeRepository,cryptocompare,142.0,57.0,PASC,40811,2017-12-30 17:56:26.043967,https://github.com/PascalCoin/PascalCoin
7.0,0.0,7.0,1488324030.0,true,1.0,Pascal,1500530850.0,1512915651.0,6.0,0.0,6,"{u'Url': u'https://github.com/adaseb/PascalLite', u'Name': u'PascalLite', u'InternalId': -1}",19606,CodeRepository,cryptocompare,3.0,2.0,PASL,50754,2017-12-30 17:56:38.784563,https://github.com/xiphon/PascalLite
0.0,0.0,0.0,1425484378.0,true,0.0,C++,1426448008.0,1426626836.0,0.0,0.0,0,"{u'Url': u'https://github.com/dashpay/dash', u'Name': u'dash', u'InternalId': 3807, u'InternalData': {u'Name': u'DigitalCash', u'Url': u'/coins/dash/', u'Symbol': u'DASH', u'Id': 3807, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/20626/imageedit_27_4355944719.png'}}",67317,CodeRepository,cryptocompare,0.0,1.0,PAY,45260,2017-12-30 17:56:36.428732,https://github.com/wonko433/epay
0.0,0.0,0.0,1455697202.0,false,3.0,C++,1455844878.0,1455698774.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",23381,CodeRepository,cryptocompare,0.0,2.0,PAYP,40842,2017-12-30 17:56:26.499352,https://github.com/paypeer/paypeer
0.0,0.0,0.0,1457884796.0,false,0.0,C++,1459077755.0,1457885267.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3441,CodeRepository,cryptocompare,0.0,1.0,PCM,35228,2017-12-30 17:56:18.883856,https://github.com/procomcoin/PCMsource
0.0,0.0,0.0,1423504543.0,false,0.0,C++,1424023501.0,1424023502.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1264,CodeRepository,cryptocompare,0.0,1.0,PEN,33127,2017-12-30 17:56:15.329523,https://github.com/pencoin/pencoin
0.0,0.0,0.0,1455305719.0,false,1.0,C++,1465586167.0,1494494805.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3538,CodeRepository,cryptocompare,1.0,2.0,PEX,33010,2017-12-30 17:56:15.148552,https://github.com/PosEx/Posex
0.0,0.0,0.0,1441654730.0,false,0.0,C++,1441654926.0,1441654928.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3516,CodeRepository,cryptocompare,0.0,2.0,PHR,77337,2017-12-30 17:56:51.744235,https://github.com/qtvideofilter/streamingcoin
0.0,0.0,0.0,1459966260.0,false,0.0,C++,1459966518.0,1459966521.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2073,CodeRepository,cryptocompare,0.0,1.0,PINKX,29193,2017-12-30 17:56:08.096267,https://github.com/panthercoin/Panther
0.0,0.0,0.0,1470344070.0,false,0.0,C++,1512516789.0,1470344386.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3306,CodeRepository,cryptocompare,0.0,2.0,PIO,28342,2017-12-30 17:56:07.357050,https://github.com/BlockPioneers/pioneershares
116.0,281.0,397.0,1454181624.0,true,118.0,C++,1514625017.0,1514668737.0,62.0,11.0,73,"{u'Url': u'https://github.com/dashpay/dash', u'Name': u'dash', u'InternalId': -1}",95793,CodeRepository,cryptocompare,174.0,93.0,PIVX,42433,2017-12-30 17:56:28.914712,https://github.com/PIVX-Project/PIVX
0.0,0.0,0.0,1430955909.0,false,2.0,C++,1435855726.0,1430956487.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5073,CodeRepository,cryptocompare,0.0,3.0,PKB,8764,2017-12-30 17:56:52.020918,https://github.com/parkbyte/ParkByte
0.0,0.0,0.0,1435869883.0,false,1.0,Python,1440711854.0,1458144936.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2053,CodeRepository,cryptocompare,0.0,1.0,PKB,8764,2017-12-30 17:56:52.020918,https://github.com/parkbyte/electrum-pkb-old
0.0,0.0,0.0,1506689467.0,false,1.0,JavaScript,1513083535.0,1513776665.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",31,CodeRepository,cryptocompare,5.0,8.0,PKT,344086,2017-12-30 17:56:18.689791,https://github.com/Playkey/ico-contracts
0.0,0.0,0.0,1426104213.0,false,0.0,C++,1426104373.0,1426104374.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",31728,CodeRepository,cryptocompare,0.0,1.0,PLANET,56654,2017-12-30 17:56:45.805863,https://github.com/planetcoin/planetcoin
,,,1407680224.0,false,2.0,,1407680243.0,1407680224.0,,,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",128,CodeRepository,cryptocompare,0.0,1.0,PND,37366,2017-12-30 17:56:24.808250,https://github.com/pandacoin-official/binaries
0.0,0.0,0.0,1450047021.0,false,0.0,C++,1450124341.0,1450894366.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3779,CodeRepository,cryptocompare,0.0,1.0,PNK,28772,2017-12-30 17:56:08.544226,https://github.com/sump12/pt41
0.0,0.0,0.0,1507540193.0,false,1.0,C++,1511048373.0,1514592089.0,5.0,0.0,5,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5607,CodeRepository,cryptocompare,3.0,4.0,PNX,586567,2017-12-30 17:56:46.943149,https://github.com/phantomxdev/phantomx
0.0,5.0,5.0,1415076730.0,true,2.0,C++,1514613621.0,1467506886.0,0.0,0.0,0,"{u'Url': u'https://github.com/cryptoj/popcoin-1', u'Name': u'popcoin-1', u'InternalId': -1}",20911,CodeRepository,cryptocompare,1.0,3.0,POP,586409,2017-12-30 17:56:46.655604,https://github.com/Pop-Currency-Foundation/PopularCoin
0.0,0.0,0.0,1458668523.0,false,0.0,C++,1458668631.0,1458668636.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3294,CodeRepository,cryptocompare,0.0,1.0,POST,20444,2017-12-30 17:55:50.634760,https://github.com/devpostcoin/PostCoin
67.0,180.0,247.0,1343444856.0,true,215.0,C++,1514594403.0,1514375564.0,44.0,8.0,52,"{u'Url': u'https://github.com/bitcoin/bitcoin', u'Name': u'bitcoin', u'InternalId': 1182, u'InternalData': {u'Name': u'Bitcoin', u'Url': u'/coins/btc/', u'Symbol': u'BTC', u'Id': 1182, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/19633/btc.png'}}",22331,CodeRepository,cryptocompare,337.0,92.0,PPC,2349,2017-12-30 17:56:04.666184,https://github.com/peercoin/peercoin
0.0,0.0,0.0,1391846596.0,true,1.0,C++,1503661873.0,1507647675.0,0.0,0.0,0,"{u'Url': u'https://github.com/litecoin-project/litecoin', u'Name': u'litecoin', u'InternalId': 3808, u'InternalData': {u'Name': u'Litecoin', u'Url': u'/coins/ltc/', u'Symbol': u'LTC', u'Id': 3808, u'Type': u'Webpagecoinp', u'ImageUrl': u'/media/19782/litecoin-logo.png'}}",30442,CodeRepository,cryptocompare,2.0,1.0,PRC,3638,2017-12-30 17:56:21.302116,https://github.com/ProsperCoin/prospercoin
0.0,0.0,0.0,1499725092.0,false,0.0,,1499725093.0,1503281054.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",0,CodeRepository,cryptocompare,1.0,0.0,PRE*,186331,2017-12-30 17:55:45.852748,https://github.com/decentralizedsearch/Docs
0.0,0.0,0.0,1466289047.0,false,1.0,C++,1466442985.0,1466289060.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2285,CodeRepository,cryptocompare,0.0,2.0,PRIME,20814,2017-12-30 17:55:51.796825,https://github.com/iGotSpots/PrimeChain
0.0,0.0,0.0,1463322021.0,false,0.0,C++,1463322638.0,1463678466.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2326,CodeRepository,cryptocompare,1.0,1.0,PRM,20304,2017-12-30 17:55:50.101430,https://github.com/PrismChain/prm
0.0,0.0,0.0,1485111072.0,false,0.0,C++,1485111913.0,1485111262.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2327,CodeRepository,cryptocompare,0.0,1.0,PRX,43998,2017-12-30 17:56:32.534673,https://github.com/Printerium/Printerium-project
0.0,0.0,0.0,1432711920.0,false,0.0,C++,1432712007.0,1464789358.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3560,CodeRepository,cryptocompare,1.0,1.0,PSY,24871,2017-12-30 17:56:01.809056,https://github.com/PsilocybinCoin/PsilocybinCoin
0.0,4.0,4.0,1457764710.0,false,3.0,C++,1480657396.0,1480657398.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",14555,CodeRepository,cryptocompare,0.0,2.0,PULSE,21012,2017-12-30 17:55:53.734786,https://github.com/elcrypto/Pulse
0.0,0.0,0.0,1494361272.0,false,1.0,C++,1494361601.0,1494361605.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2160,CodeRepository,cryptocompare,0.0,0.0,PUPA,78172,2017-12-30 17:56:51.508234,https://github.com/pupac/pupa
5.0,0.0,5.0,1504556156.0,false,10.0,C++,1509115620.0,1513394495.0,5.0,0.0,5,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5784,CodeRepository,cryptocompare,14.0,10.0,PURA,374031,2017-12-30 17:56:25.368652,https://github.com/puracore/pura
,,,,undefined,0.0,undefined,,,,,undefined,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",undefined,CodeRepository,cryptocompare,0.0,0.0,PURE,370535,2017-12-30 17:56:22.654076,undefined
0.0,0.0,0.0,1466824114.0,false,3.0,C++,1466843641.0,1507965523.0,1.0,0.0,1,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",24946,CodeRepository,cryptocompare,2.0,1.0,PUT,23737,2017-12-30 17:56:00.738763,https://github.com/Putin-Coin/putincoin
0.0,0.0,0.0,1463500624.0,false,2.0,C++,1463500944.0,1463605198.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5206,CodeRepository,cryptocompare,0.0,2.0,PWR,20236,2017-12-30 17:55:49.501218,https://github.com/powercoinpwr/powercoin
0.0,2.0,2.0,1405835658.0,false,2.0,C++,1514474078.0,1509109612.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6807,CodeRepository,cryptocompare,1.0,2.0,PXI,15274,2017-12-30 17:55:42.692437,https://github.com/Prime-Cryptos/Prime-xi
0.0,0.0,0.0,1425951021.0,false,1.0,C++,1425951231.0,1425951231.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2584,CodeRepository,cryptocompare,0.0,1.0,PXL,20580,2017-12-30 17:55:50.649311,https://github.com/PLXDev/PLX
0.0,0.0,0.0,1512119796.0,false,0.0,JavaScript,1512123356.0,1512123357.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",21,CodeRepository,cryptocompare,0.0,1.0,PYP,491325,2017-12-30 17:56:39.321883,https://github.com/payproico/SmartContract
0.0,0.0,0.0,1485965570.0,false,6.0,Java,1512504496.0,1509719447.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",570,CodeRepository,cryptocompare,6.0,5.0,PZM,77306,2017-12-30 17:56:51.031124,https://github.com/prizmspace/PrizmCore
0.0,0.0,0.0,1403056928.0,true,0.0,TypeScript,1406112984.0,1404182969.0,0.0,0.0,0,"{u'Url': u'https://github.com/JPGagnon/QBC', u'Name': u'QBC', u'InternalId': -1}",3338,CodeRepository,cryptocompare,1.0,3.0,QBC,38371,2017-12-30 17:56:25.198301,https://github.com/morinpa/QBC
0.0,0.0,0.0,1458919703.0,false,0.0,C++,1470079748.0,1511988379.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2797,CodeRepository,cryptocompare,2.0,4.0,QBT,59317,2017-12-30 17:56:46.810111,https://github.com/scificrypto/CubitsV3
45.0,698.0,743.0,1476628360.0,false,47.0,Python,1514447015.0,1514630601.0,15.0,0.0,15,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",10623,CodeRepository,cryptocompare,228.0,50.0,QRL,127667,2017-12-30 17:55:43.236586,https://github.com/theQRL/QRL
111.0,322.0,433.0,1488529031.0,false,104.0,C++,1514561300.0,1514672861.0,21.0,0.0,21,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",78743,CodeRepository,cryptocompare,529.0,146.0,QTUM,112392,2017-12-30 17:55:41.733548,https://github.com/qtumproject/qtum
0.0,0.0,0.0,1468170700.0,false,0.0,C,1468171060.0,1468171063.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3427,CodeRepository,cryptocompare,0.0,1.0,RADI,39707,2017-12-30 17:56:25.748444,https://github.com/radicalcoin/RADICAL
0.0,6.0,6.0,1453058209.0,false,5.0,C++,1468352339.0,1480472216.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",11013,CodeRepository,cryptocompare,5.0,6.0,RADS,15870,2017-12-30 17:55:43.080081,https://github.com/tm2013/Radium
0.0,0.0,0.0,1494750252.0,false,0.0,C++,1494787965.0,1494868772.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",40821,CodeRepository,cryptocompare,0.0,1.0,RAIN,67462,2017-12-30 17:56:49.510544,https://github.com/OBAViJEST/rain-master
0.0,0.0,0.0,1449861064.0,false,0.0,C++,1450090617.0,1449861118.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",22110,CodeRepository,cryptocompare,0.0,1.0,RATIO,43046,2017-12-30 17:56:29.592257,https://github.com/RatioProject/Ratio
4.0,3.0,7.0,1392005449.0,false,17.0,C++,1514578848.0,1514575946.0,2.0,0.0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",8306,CodeRepository,cryptocompare,19.0,15.0,RBY,5316,2017-12-30 17:56:42.035414,https://github.com/rubycoinorg/rubycoin
0.0,0.0,0.0,1402272558.0,false,2.0,C++,1402272586.0,1452311152.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2084,CodeRepository,cryptocompare,1.0,3.0,RC,37361,2017-12-30 17:56:23.845847,https://github.com/russiacoindev/russiacoin
2.0,8.0,10.0,1506107370.0,false,3.0,JavaScript,1508818660.0,1514661905.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",28,CodeRepository,cryptocompare,14.0,10.0,RCN,307219,2017-12-30 17:56:11.725110,https://github.com/ripio/rcn-token
0.0,0.0,0.0,1461438701.0,false,0.0,C++,1461443744.0,1461443747.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2201,CodeRepository,cryptocompare,0.0,1.0,RCN*,29374,2017-12-30 17:56:08.461478,https://github.com/rcoinwallet/rcoin
0.0,0.0,0.0,1500549106.0,true,0.0,JavaScript,1500549164.0,1500549108.0,0.0,0.0,0,"{u'Url': u'https://github.com/RealEstateAssetLedger/real_contract', u'Name': u'real_contract', u'InternalId': -1}",60,CodeRepository,cryptocompare,0.0,0.0,REAL,198490,2017-12-30 17:55:48.334180,https://github.com/REALToken/real_contract
0.0,0.0,0.0,1509811624.0,false,0.0,,1510044677.0,1512571708.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3,CodeRepository,cryptocompare,4.0,2.0,REBL,370889,2017-12-30 17:56:22.756840,https://github.com/RebelliousToken/RebelliousToken
0.0,0.0,0.0,1506746919.0,false,2.0,C++,1506747167.0,1506747174.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",86885,CodeRepository,cryptocompare,0.0,0.0,REC,322013,2017-12-30 17:56:13.184620,https://github.com/REGALCOINS/REGALCOIN
0.0,0.0,0.0,1372570241.0,false,5.0,TypeScript,1377899756.0,1514585985.0,2.0,0.0,2,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2181,CodeRepository,cryptocompare,5.0,4.0,RED,79864,2017-12-30 17:56:51.433587,https://github.com/redcoinproject/redcoin
0.0,0.0,0.0,1460975012.0,false,5.0,C++,1476471126.0,1514588146.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6914,CodeRepository,cryptocompare,1.0,5.0,REE,22418,2017-12-30 17:56:04.257514,https://github.com/Reecoin/Reecoin-Project
684.0,367.0,1051.0,1417844539.0,false,63.0,TypeScript,1514614716.0,1514672893.0,0.0,2.0,4,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",13993,CodeRepository,cryptocompare,307.0,85.0,REP,17778,2017-12-30 17:55:45.015674,https://github.com/AugurProject/augur-core
131.0,383.0,514.0,1422910579.0,false,67.0,JavaScript,1514655914.0,1514456245.0,2.0,6.0,6,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",47377,CodeRepository,cryptocompare,289.0,72.0,REP,17778,2017-12-30 17:55:45.015674,https://github.com/AugurProject/augur
0.0,0.0,0.0,1458984081.0,false,2.0,C++,1458984113.0,1458984115.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",1506,CodeRepository,cryptocompare,0.0,1.0,REV,22169,2017-12-30 17:55:53.972532,https://github.com/Revenu/rev-hardfork
0.0,0.0,0.0,1503625842.0,false,1.0,JavaScript,1503626762.0,1507172914.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",10,CodeRepository,cryptocompare,0.0,1.0,REX,310589,2017-12-30 17:56:12.113797,https://github.com/rexmls/RexToken
0.0,0.0,0.0,1503120220.0,false,0.0,C++,1503210767.0,1503203367.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",33975,CodeRepository,cryptocompare,0.0,0.0,RGC,345065,2017-12-30 17:56:19.468657,https://github.com/RGCoin/rgcoin-master
0.0,23.0,23.0,1482974227.0,false,13.0,,1514579514.0,1514404909.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",6394,CodeRepository,cryptocompare,23.0,13.0,RHOC,434666,2017-12-30 17:56:31.257934,https://github.com/rchain/reference
0.0,0.0,0.0,1476657048.0,false,0.0,C++,1478037432.0,1476657488.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",2706,CodeRepository,cryptocompare,0.0,2.0,RIDE,42344,2017-12-30 17:56:29.060603,https://github.com/RideMyCar/RideMyCar-Coin
0.0,0.0,0.0,1504148485.0,false,0.0,,1504951450.0,1504148485.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",5,CodeRepository,cryptocompare,0.0,0.0,RIPT,398126,2017-12-30 17:56:25.360926,https://github.com/riptidecoin/riptide-coin
0.0,0.0,0.0,1473170508.0,true,0.0,Java,1473167244.0,1473170516.0,0.0,0.0,0,"{u'Url': u'https://github.com/lodygens/xtremweb-hep', u'Name': u'xtremweb-hep', u'InternalId': -1}",211903,CodeRepository,cryptocompare,0.0,2.0,RLC,61877,2017-12-30 17:56:48.984996,https://github.com/gfedak/xtremweb-hep
0.0,0.0,0.0,1418321364.0,false,0.0,C,1420300873.0,1420300873.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",4424,CodeRepository,cryptocompare,0.0,0.0,RMS,29928,2017-12-30 17:56:09.061388,https://github.com/vanyabios/resumeo
0.0,0.0,0.0,1468170700.0,false,0.0,C,1468171060.0,1468171063.0,0.0,0.0,0,"{u'Url': u'', u'Name': u'', u'InternalId': -1}",3427,CodeRepository,cryptocompare,0.0,1.0,RNC,39710,2017-12-30 17:56:26.280182,https://github.com/radicalcoin/RADICAL
