Points,account_creation,favourites,followers,following,link,lists,name,socialsource,source,statuses,symbol,symbol_id,timestamp_api_call
5507,1368693058.0,1276.0,4980.0,2193.0,https://twitter.com/CryptoBismuth,105.0,Crypto Bismuth,Twitter,cryptocompare,2623.0,BIS,322963,2017-12-30 17:56:13.000727
242,1430235964.0,2.0,222.0,103.0,https://twitter.com/16bit_coin,4.0,16BITCOIN [NIST 5],Twitter,cryptocompare,16.0,BIT16,22333,2017-12-30 17:55:59.503684
7776,1424060815.0,693.0,7091.0,250.0,https://twitter.com/BitBeanCoin,137.0,Bean Cash,Twitter,cryptocompare,994.0,BITB,4338,2017-12-30 17:56:30.894750
0,,,,,,,,Twitter,cryptocompare,,BITCNY,28019,2017-12-30 17:56:03.055038
663,1486585190.0,12.0,608.0,509.0,https://twitter.com/bitokonline,11.0,BitOK,Twitter,cryptocompare,11.0,BITOK,81445,2017-12-30 17:56:51.543126
0,,,,,,,,Twitter,cryptocompare,,BITS,5368,2017-12-30 17:56:44.670398
2732,1498926099.0,0.0,2712.0,77.0,https://twitter.com/BitsDigit,4.0,Bits Digit,Twitter,cryptocompare,35.0,BITSD,198251,2017-12-30 17:55:48.119115
0,,,,,,,,Twitter,cryptocompare,,BITUSD,28021,2017-12-30 17:56:03.366819
2136,1423728502.0,12.0,1302.0,1832.0,https://twitter.com/bitz_currency,165.0,bitz,Twitter,cryptocompare,9414.0,BITZ,7626,2017-12-30 17:56:51.127665
5406,1499518505.0,158.0,5101.0,155.0,https://twitter.com/BankExProtocol,61.0,BANKEX,Twitter,cryptocompare,354.0,BKX,241757,2017-12-30 17:56:02.895659
15,1494788807.0,0.0,10.0,22.0,https://twitter.com/blakestar5,1.0,blakestar,Twitter,cryptocompare,5.0,BLAS,253707,2017-12-30 17:56:02.815725
0,,,,,,,,Twitter,cryptocompare,,BLAZR,60424,2017-12-30 17:56:47.122789
3590,1388143006.0,1925.0,3248.0,2419.0,https://twitter.com/BlakeCoin,68.0,BlueDragon747,Twitter,cryptocompare,2455.0,BLC,5362,2017-12-30 17:56:44.262004
6035,1415214071.0,270.0,4839.0,1941.0,https://twitter.com/bitalize,239.0,Blitzcash,Twitter,cryptocompare,1150.0,BLITZ,15879,2017-12-30 17:55:43.489723
31689,1393338856.0,1438.0,29702.0,333.0,https://twitter.com/CoinBlack,397.0,BlackCoin,Twitter,cryptocompare,2822.0,BLK,4339,2017-12-30 17:56:31.742410
14659,1414143286.0,951.0,12838.0,521.0,https://twitter.com/The_Blocknet,364.0,The Blocknet,Twitter,cryptocompare,1730.0,BLOCK,5305,2017-12-30 17:56:41.781217
2970,1464379954.0,508.0,2015.0,529.0,https://twitter.com/blockpay_ch,191.0,BlockPay,Twitter,cryptocompare,923.0,BLOCKPAY,28204,2017-12-30 17:56:03.257387
407,1387382479.0,44.0,347.0,58.0,https://twitter.com/BillaryCoin,12.0,BillaryCoin,Twitter,cryptocompare,108.0,BLRY,20336,2017-12-30 17:55:53.350544
480,1398370303.0,20.0,425.0,34.0,https://twitter.com/BlueCoin_info,11.0,BlueCoin,Twitter,cryptocompare,44.0,BLU,4340,2017-12-30 17:56:31.037113
4703,1507700213.0,40.0,4568.0,49.0,https://twitter.com/EthereumBlue,27.0,BLUE - Trade BLUE on CoinExchange,Twitter,cryptocompare,375.0,BLUE,350048,2017-12-30 17:56:19.499675
0,,,,,,,,Twitter,cryptocompare,,BLX,241634,2017-12-30 17:56:01.417809
0,,,,,,,,Twitter,cryptocompare,,BM,24405,2017-12-30 17:56:02.541725
10903,1502975202.0,4.0,10743.0,3268.0,https://twitter.com/bitcomo,32.0,Bitcomo,Twitter,cryptocompare,48.0,BM*,345544,2017-12-30 17:56:18.868509
5238,1467377778.0,40.0,4753.0,68.0,https://twitter.com/BlackmoonFG,97.0,Blackmoon,Twitter,cryptocompare,243.0,BMC,304184,2017-12-30 17:56:11.114830
687,1499776958.0,24.0,677.0,30.0,https://twitter.com/BmChain,2.0,BMCHAIN,Twitter,cryptocompare,50.0,BMT,481737,2017-12-30 17:56:38.987404
47,1493477520.0,0.0,37.0,0.0,https://twitter.com/Bitmxittz,2.0,bitmxittz,Twitter,cryptocompare,32.0,BMXT,213113,2017-12-30 17:55:52.927451
217559,1498120695.0,315.0,209739.0,1348.0,https://twitter.com/binance_2017,1564.0,binance,Twitter,cryptocompare,693.0,BNB,204788,2017-12-30 17:55:50.831913
0,,,,,,,,Twitter,cryptocompare,,BNB*,60622,2017-12-30 17:56:47.103460
1987,1499293916.0,85.0,1912.0,3265.0,https://twitter.com/benjacoin,15.0,benjaCoin,Twitter,cryptocompare,196.0,BNC,215570,2017-12-30 17:55:53.217558
9387,1496329904.0,1228.0,8881.0,506.0,https://twitter.com/Bankeracom,101.0,Bankera,Twitter,cryptocompare,1009.0,BNK,384605,2017-12-30 17:56:25.597846
46107,1483538791.0,609.0,42787.0,85.0,https://twitter.com/bancornetwork,664.0,Bancor,Twitter,cryptocompare,616.0,BNT,22327,2017-12-30 17:55:58.993426
16877,1505212352.0,273.0,16732.0,72.0,https://twitter.com/bounty0x,29.0,Bounty0x,Twitter,cryptocompare,171.0,BNTY,543363,2017-12-30 17:56:46.483916
0,,,,,,,,Twitter,cryptocompare,,BNX,56682,2017-12-30 17:56:46.557708
0,,,,,,,,Twitter,cryptocompare,,BOAT,57742,2017-12-30 17:56:46.946369
540,1396922277.0,6.0,470.0,601.0,https://twitter.com/Dobbscoin,14.0,BitCoin Bob,Twitter,cryptocompare,276.0,BOB,7635,2017-12-30 17:56:50.812891
0,,,,,,,,Twitter,cryptocompare,,BOG,188677,2017-12-30 17:55:47.314810
9762,1438941618.0,585.0,9370.0,5889.0,https://twitter.com/Bolivarcoin,78.0,Bolivarcoin (BOLI),Twitter,cryptocompare,2044.0,BOLI,21357,2017-12-30 17:55:52.997381
0,,,,,,,,Twitter,cryptocompare,,BOMB,42110,2017-12-30 17:56:30.176350
0,,,,,,,,Twitter,cryptocompare,,BON,21869,2017-12-30 17:55:53.330835
9932,1490945171.0,23.0,9847.0,60.0,https://twitter.com/Bonpay_com,17.0,Bonpay,Twitter,cryptocompare,270.0,BON*,346775,2017-12-30 17:56:18.399243
9,1493765020.0,0.0,4.0,0.0,https://twitter.com/Boom_Coin,1.0,coin boom,Twitter,cryptocompare,0.0,BOOM,5378,2017-12-30 17:56:44.777823
4705,1482744780.0,100.0,4345.0,788.0,https://twitter.com/boscoinio,72.0,BOScoin,Twitter,cryptocompare,158.0,BOS,116384,2017-12-30 17:55:42.638148
0,,,,,,,,Twitter,cryptocompare,,BOSON,33869,2017-12-30 17:56:17.410109
0,,,,,,,,Twitter,cryptocompare,,BOSS,41125,2017-12-30 17:56:26.456461
0,,,,,,,,Twitter,cryptocompare,,BOST,4342,2017-12-30 17:56:31.234862
1152,1388625696.0,24.0,1055.0,1105.0,https://twitter.com/monkeyscage,19.0,Monkeyscage,Twitter,cryptocompare,2584.0,BOTS,28125,2017-12-30 17:56:06.016895
0,,,,,,,,Twitter,cryptocompare,,BOU,241804,2017-12-30 17:56:01.540362
1039,1502445274.0,113.0,1034.0,9.0,https://twitter.com/boxycoin,1.0,BoxyCoin,Twitter,cryptocompare,138.0,BOXY,465681,2017-12-30 17:56:39.117936
1840,1486127326.0,126.0,1770.0,179.0,https://twitter.com/BLOCKPOOLIO,14.0,BLOCKPOOL,Twitter,cryptocompare,425.0,BPL,384729,2017-12-30 17:56:25.524133
710,1497043671.0,0.0,600.0,4.0,https://twitter.com/bitqyOfficial,22.0,Bitqy Official,Twitter,cryptocompare,92.0,BQ,340125,2017-12-30 17:56:18.504055
514,1370216164.0,19.0,459.0,3.0,https://twitter.com/BBQcoinOfficial,11.0,BBQcoin.org,Twitter,cryptocompare,105.0,BQC,4343,2017-12-30 17:56:31.247165
27153,1494353632.0,4.0,25768.0,1033.0,https://twitter.com/Ethos_io,277.0,Ethos.io,Twitter,cryptocompare,230.0,BQX,141464,2017-12-30 17:55:42.697321
0,,,,,,,,Twitter,cryptocompare,,BRAIN,30373,2017-12-30 17:56:11.789782
879,1503002643.0,14.0,844.0,24.0,https://twitter.com/coinBrat,7.0,BROTHER Token BRAT,Twitter,cryptocompare,40.0,BRAT,357734,2017-12-30 17:56:19.729994
3447,1506672971.0,1.0,3327.0,0.0,https://twitter.com/breadtoken,24.0,Bread Token,Twitter,cryptocompare,49.0,BRD,543502,2017-12-30 17:56:45.730043
0,,,,,,,,Twitter,cryptocompare,,BRDD,33875,2017-12-30 17:56:18.376922
339,1455029756.0,97.0,274.0,124.0,https://twitter.com/britcoin3uk,13.0,Britcoin3,Twitter,cryptocompare,100.0,BRIT,182416,2017-12-30 17:55:45.459831
4334,1404806580.0,1339.0,3657.0,1522.0,https://twitter.com/BreakoutGaming,135.0,Breakout Gaming,Twitter,cryptocompare,2337.0,BRK,20892,2017-12-30 17:55:53.067845
946,1475011197.0,36.0,841.0,25.0,https://twitter.com/bitrad_io,21.0,Bitrad_io,Twitter,cryptocompare,27.0,BRO,234982,2017-12-30 17:56:01.150934
2023,1448178263.0,300.0,1903.0,2797.0,https://twitter.com/BitBronze,24.0,SushiNoTomato,Twitter,cryptocompare,271.0,BRONZ,28888,2017-12-30 17:56:08.193309
4334,1404806580.0,1339.0,3657.0,1522.0,https://twitter.com/BreakoutGaming,135.0,Breakout Gaming,Twitter,cryptocompare,2337.0,BRX,299415,2017-12-30 17:56:10.108803
0,,,,,,,,Twitter,cryptocompare,,BS,30175,2017-12-30 17:56:10.766713
128,1425583747.0,1.0,38.0,63.0,https://twitter.com/NastaGm,18.0,Anastasia Bantikova,Twitter,cryptocompare,213.0,BSC,7482,2017-12-30 17:56:50.323969
7780,1454268653.0,1075.0,7029.0,1304.0,https://twitter.com/Bit_send,150.0,BitSend - Masternode,Twitter,cryptocompare,1201.0,BSD,22329,2017-12-30 17:55:58.743381
664,1430840493.0,562.0,449.0,402.0,https://twitter.com/BitStone_Devs,43.0,BitStone Developers,Twitter,cryptocompare,683.0,BST,15272,2017-12-30 17:55:42.710016
0,,,,,,,,Twitter,cryptocompare,,BSTAR,35684,2017-12-30 17:56:19.810284
0,,,,,,,,Twitter,cryptocompare,,BSTK,57466,2017-12-30 17:56:46.667933
15481,1297178585.0,5561.0,14136.0,12415.0,https://twitter.com/GlobalBoost,268.0,GlobalBoost®,Twitter,cryptocompare,5165.0,BSTY,6100,2017-12-30 17:56:47.060982
0,,,,,,,,Twitter,cryptocompare,,BT,249784,2017-12-30 17:56:02.557117
0,,,,,,,,Twitter,cryptocompare,,BT1,364317,2017-12-30 17:56:21.729421
0,,,,,,,,Twitter,cryptocompare,,BT2,364348,2017-12-30 17:56:21.671026
4611,1430269928.0,2018.0,3378.0,1.0,https://twitter.com/Bata_Money,246.0,BATA,Twitter,cryptocompare,3471.0,BTA,16125,2017-12-30 17:55:44.423541
63,1460180887.0,1.0,58.0,8.0,https://twitter.com/spider_BTB,1.0,Spidersbox,Twitter,cryptocompare,48.0,BTB,4399,2017-12-30 17:56:32.932234
633274,1313643968,77,606786,105,https://twitter.com/bitcoin,5294,Bitcoin,Twitter,cryptocompare,18989,BTC,1182,2017-12-30 19:50:37.607989
632886,1313643968.0,77.0,606398.0,105.0,https://twitter.com/bitcoin,5294.0,Bitcoin,Twitter,cryptocompare,18989.0,BTC,1182,2017-12-30 17:32:32.832908
0,,,,,,,,Twitter,cryptocompare,,BTCA,531559,2017-12-30 17:56:42.821190
25852,1404835506.0,472.0,23801.0,3526.0,https://twitter.com/BitcoinDark,410.0,BitcoinDark,Twitter,cryptocompare,1376.0,BTCD,4400,2017-12-30 17:56:32.855886
24252,1508712874.0,0.0,24232.0,0.0,https://twitter.com/BTCE_Token,4.0,EthereumBitcoin (eBitcoin: BTCE),Twitter,cryptocompare,109.0,BTCE,463700,2017-12-30 17:56:39.068533
7707,1510988447.0,2.0,7692.0,0.0,https://twitter.com/BTCliteofficial,3.0,BTC Lite (BTCL),Twitter,cryptocompare,40.0,BTCL,486837,2017-12-30 17:56:39.194930
0,,,,,,,,Twitter,cryptocompare,,BTCL*,29370,2017-12-30 17:56:09.010749
1405,1507169265.0,65.0,1355.0,806.0,https://twitter.com/BTCMoonProject,10.0,BTCMoon Project,Twitter,cryptocompare,115.0,BTCM,429400,2017-12-30 17:56:30.473579
868,1416936602.0,3.0,788.0,1872.0,https://twitter.com/BitcurrencyTeam,16.0,Bitcurrency,Twitter,cryptocompare,13.0,BTCR,28764,2017-12-30 17:56:08.410930
5446,1508497011.0,133.0,5361.0,22.0,https://twitter.com/BitcoinRed1,17.0,Bitcoin Red,Twitter,cryptocompare,114.0,BTCRED,371064,2017-12-30 17:56:24.741709
0,,,,,,,,Twitter,cryptocompare,,BTCRY,5344,2017-12-30 17:56:43.630045
853,1392681924.0,22.0,678.0,1432.0,https://twitter.com/theotherbitcoin,35.0,bitcoinscrypt,Twitter,cryptocompare,275.0,BTCS,71321,2017-12-30 17:56:49.863011
0,,,,,,,,Twitter,cryptocompare,,BTCZ,327184,2017-12-30 17:56:15.561548
434,1472806758.0,2.0,369.0,7.0,https://twitter.com/Bitcloud_BTD,13.0,Bitcloudcoin,Twitter,cryptocompare,3.0,BTD,28089,2017-12-30 17:56:03.194377
434,1472806758.0,2.0,369.0,7.0,https://twitter.com/Bitcloud_BTD,13.0,Bitcloudcoin,Twitter,cryptocompare,3.0,BTDX,362846,2017-12-30 17:56:20.751515
22056,1400584891.0,283.0,20110.0,747.0,https://twitter.com/Bytecoin_BCN,389.0,Bytecoin BCN,Twitter,cryptocompare,1695.0,BTE,4401,2017-12-30 17:56:32.118138
51259,1505524965.0,1388.0,48799.0,527.0,https://twitter.com/bitcoingold,492.0,Bitcoin Gold [BTG],Twitter,cryptocompare,781.0,BTG,347235,2017-12-30 17:56:19.001113
0,,,,,,,,Twitter,cryptocompare,,BTG*,4402,2017-12-30 17:56:32.043421
0,,,,,,,,Twitter,cryptocompare,,BTLC,33522,2017-12-30 17:56:16.216776
2166,1405713284.0,169.0,1916.0,116.0,https://twitter.com/ProjectBitmark,50.0,Bitmark,Twitter,cryptocompare,580.0,BTM,4403,2017-12-30 17:56:32.639755
0,,,,,,,,Twitter,cryptocompare,,BTM*,218008,2017-12-30 17:55:53.454665
357,1418453186.0,7.0,287.0,204.0,https://twitter.com/bitmilesco,14.0,Bitmiles,Twitter,cryptocompare,138.0,BTMI,5404,2017-12-30 17:56:45.859297
1716,1497703178.0,4.0,1626.0,94.0,https://twitter.com/bitcoin_planet_,18.0,Bitcoin Planet,Twitter,cryptocompare,57.0,BTPL,182346,2017-12-30 17:55:45.070937
1229,1392231712.0,227.0,1021.0,503.0,https://twitter.com/BitQuarkCoin,40.0,BitQuark,Twitter,cryptocompare,8258.0,BTQ,8763,2017-12-30 17:56:51.874118
13136,1390338370.0,153.0,11490.0,378.0,https://twitter.com/_bitshares,329.0,BitShares Community,Twitter,cryptocompare,1006.0,BTS,5039,2017-12-30 17:56:40.016595
0,,,,,,,,Twitter,cryptocompare,,BTTF,33945,2017-12-30 17:56:16.626428
12692,1493190777.0,2486.0,12290.0,166.0,https://twitter.com/bitcore_btx,80.0,BitCore,Twitter,cryptocompare,2361.0,BTX,198983,2017-12-30 17:55:48.563308
317,1431278571.0,1.0,277.0,95.0,https://twitter.com/btxcoin,8.0,BitcoinTX,Twitter,cryptocompare,41.0,BTX*,6113,2017-12-30 17:56:48.638004
0,,,,,,,,Twitter,cryptocompare,,BTZ,42843,2017-12-30 17:56:30.126300
1493,1450321402.0,85.0,1266.0,250.0,https://twitter.com/SwagSociety_me,45.0,SwagSociety.me,Twitter,cryptocompare,2009.0,BUCKS,66685,2017-12-30 17:56:50.200567
632,1446658693.0,202.0,409.0,8.0,https://twitter.com/PurePoS ,44.0,DigiCube,Twitter,cryptocompare,3854.0,BUCKS*,7481,2017-12-30 17:56:50.549136
0,,,,,,,,Twitter,cryptocompare,,BUK,4404,2017-12-30 17:56:32.289170
0,,,,,,,,Twitter,cryptocompare,,BULLS,35821,2017-12-30 17:56:19.667556
19315,1419301287.0,241.0,17855.0,1363.0,https://twitter.com/Burstcoin_dev,292.0,BURST,Twitter,cryptocompare,754.0,BURST,5286,2017-12-30 17:56:41.656052
2841,1450104041.0,344.0,2666.0,243.0,https://twitter.com/_BuzzCoin,35.0,BuzzCoin,Twitter,cryptocompare,302.0,BUZZ,28893,2017-12-30 17:56:10.281978
401,1395083058.0,41.0,326.0,12.0,https://twitter.com/BeaverCoin_BVC,15.0,BeaverCoin,Twitter,cryptocompare,100.0,BVC,48800,2017-12-30 17:56:39.346176
1226,1508187879.0,28.0,1196.0,15.0,https://twitter.com/BulwarkCoin,6.0,Bulwark,Twitter,cryptocompare,40.0,BWK,453855,2017-12-30 17:56:35.194183
444,1463648541.0,13.0,404.0,41.0,https://twitter.com/Bitcedis,8.0,Bitcedi,Twitter,cryptocompare,19.0,BXC,45031,2017-12-30 17:56:33.526508
1120,1379262949.0,64.0,1030.0,69.0,https://twitter.com/gladimorcrypto,18.0,Adam Trat,Twitter,cryptocompare,228.0,BXT,28208,2017-12-30 17:56:03.572342
1927,1415329062.0,0.0,1617.0,3.0,https://twitter.com/Bytecent_BYC,62.0,Bytecent,Twitter,cryptocompare,6.0,BYC,5308,2017-12-30 17:56:43.598575
0,,,,,,,,Twitter,cryptocompare,,BamitCoin,35407,2017-12-30 17:56:19.828282
254,1401428928.0,8.0,209.0,19.0,https://twitter.com/Coin2Crypto,9.0,Coin2Crypto,Twitter,cryptocompare,10.0,C2,5396,2017-12-30 17:56:45.599653
9346,1501705796.0,222.0,9086.0,421.0,https://twitter.com/CRYPTOtwenty,52.0,CRYPTO20,Twitter,cryptocompare,279.0,C20,339632,2017-12-30 17:56:17.576277
49,1505303591.0,0.0,34.0,0.0,https://twitter.com/cabbagetech,3.0,CabbageTech,Twitter,cryptocompare,0.0,CAB,20212,2017-12-30 17:55:49.202708
37,1498646830.0,0.0,32.0,0.0,https://twitter.com/cryptoabs,1.0,CryptoABS,Twitter,cryptocompare,1.0,CABS,196986,2017-12-30 17:55:48.193663
1697,1504698942.0,95.0,1657.0,684.0,https://twitter.com/CyberTrustBank,8.0,CyberTrust Official,Twitter,cryptocompare,105.0,CABS*,357413,2017-12-30 17:56:19.889874
412,1392054128.0,0.0,312.0,0.0,https://twitter.com/CACHeCoin,20.0,CACHeCoin,Twitter,cryptocompare,65.0,CACH,4405,2017-12-30 17:56:32.654813
6272,1464608421.0,14.0,5827.0,0.0,https://twitter.com/changefinance,89.0,Change,Twitter,cryptocompare,208.0,CAG,341422,2017-12-30 17:56:18.051920
15266,1389928531.0,351.0,12126.0,9336.0,https://twitter.com/JStuhlman,621.0,Joseph Stuhlman,Twitter,cryptocompare,35188.0,CAIX,4406,2017-12-30 17:56:33.073861
0,,,,,,,,Twitter,cryptocompare,,CALC,30029,2017-12-30 17:56:10.587680
70,1404919933.0,2.0,60.0,17.0,https://twitter.com/CamCoinShare,2.0,CamCoins,Twitter,cryptocompare,17.0,CAM,5398,2017-12-30 17:56:45.956149
91,1503996697.0,543.0,66.0,36.0,https://twitter.com/canya_io,5.0,Kyle Hornberg,Twitter,cryptocompare,25.0,CAN*,327632,2017-12-30 17:56:14.460175
15163,1396493548.0,4415.0,13886.0,2991.0,https://twitter.com/CannabisCoins,255.0,CannabisCoin (CANN),Twitter,cryptocompare,2859.0,CANN,4407,2017-12-30 17:56:33.088967
0,,,,,,,,Twitter,cryptocompare,,CAP,4408,2017-12-30 17:56:33.057044
4328,1403345811.0,366.0,3792.0,224.0,https://twitter.com/cappasity,107.0,Cappasity Inc.,Twitter,cryptocompare,1256.0,CAPP,306304,2017-12-30 17:56:12.772697
2861,1393848313.0,421.0,2545.0,1513.0,https://twitter.com/truecarboncoin,63.0,Carboncoin,Twitter,cryptocompare,1124.0,CARBON,21382,2017-12-30 17:55:53.772070
11871,1467021004.0,3309.0,11096.0,58.0,https://twitter.com/CashaaLtd,155.0,Cashaa LTD,Twitter,cryptocompare,678.0,CAS,319254,2017-12-30 17:56:12.779539
0,,,,,,,,Twitter,cryptocompare,,CASH,4409,2017-12-30 17:56:32.576987
872,1499610113.0,37.0,797.0,8.0,https://twitter.com/CashPokPro ,15.0,Cash Poker Pro,Twitter,cryptocompare,95.0,CASH*,222436,2017-12-30 17:56:04.026124
6674,1494725638.0,153.0,6044.0,25.0,https://twitter.com/blockcatio,126.0,BlockCAT,Twitter,cryptocompare,397.0,CAT,194567,2017-12-30 17:55:46.422383
19178,1423101175.0,115.0,18718.0,801.0,https://twitter.com/bitclave,92.0,BitClave,Twitter,cryptocompare,405.0,CAT*,185689,2017-12-30 17:55:45.323631
1127,1388120158.0,0.0,1017.0,70.0,https://twitter.com/CatcoinOfficial,22.0,Catcoin,Twitter,cryptocompare,116.0,CAT1,4410,2017-12-30 17:56:32.441941
1474,1506458770.0,280.0,1379.0,371.0,https://twitter.com/caviar0x,19.0,Caviar,Twitter,cryptocompare,148.0,CAV,340776,2017-12-30 17:56:17.939960
253,1476732860.0,3.0,208.0,110.0,https://twitter.com/CBDCRYPTODIOL,9.0,cbd,Twitter,cryptocompare,104.0,CBD,33008,2017-12-30 17:56:15.690140
6085,1375063859.0,220.0,5660.0,4970.0,https://twitter.com/CryptoBullionX,85.0,Crypto Bullion,Twitter,cryptocompare,685.0,CBX,4411,2017-12-30 17:56:32.357855
0,,,,,,,,Twitter,cryptocompare,,CC,5367,2017-12-30 17:56:45.363094
0,,,,,,,,Twitter,cryptocompare,,CCC,210595,2017-12-30 17:55:52.746222
6052,1397361732.0,346.0,5812.0,1055.0,https://twitter.com/CCNProject,48.0,Cannacoin,Twitter,cryptocompare,643.0,CCN,4412,2017-12-30 17:56:32.505916
479,1508444977.0,14.0,444.0,757.0,https://twitter.com/CrowdCoinage,7.0,CrowdCoinage,Twitter,cryptocompare,30.0,CCOS,542719,2017-12-30 17:56:46.372646
0,,,,,,,,Twitter,cryptocompare,,CCRB,35818,2017-12-30 17:56:19.843277
7222,1501014499.0,3.0,7077.0,6.0,https://twitter.com/CCS_Crystal,29.0,Crystal Clear,Twitter,cryptocompare,197.0,CCT*,301191,2017-12-30 17:56:10.499572
3029,1319573911.0,250.0,2970.0,729.0,https://twitter.com/coolindark,11.0,Utku,Twitter,cryptocompare,4886.0,CCX,34851,2017-12-30 17:56:19.222504
1091,1394039122.0,61.0,966.0,1886.0,https://twitter.com/ThisIsOurCoin,25.0,Canada eCoin (CDN),Twitter,cryptocompare,95.0,CDN,52015,2017-12-30 17:56:39.980744
15841,1481837901.0,205.0,14741.0,86.0,https://twitter.com/coindashio,220.0,CoinDash.io,Twitter,cryptocompare,476.0,CDT,177139,2017-12-30 17:55:45.192538
0,,,,,,,,Twitter,cryptocompare,,CDX,26113,2017-12-30 17:56:03.174247
1958,1499891643.0,0.0,1903.0,1677.0,https://twitter.com/commodityadnet,11.0,CDX,Twitter,cryptocompare,92.0,CDX*,412267,2017-12-30 17:56:27.702275
1046,1423625309.0,29.0,966.0,228.0,https://twitter.com/miningfarm,16.0,cryptomining farm,Twitter,cryptocompare,57.0,CELL,5297,2017-12-30 17:56:41.939246
854,1394636399.0,79.0,647.0,279.0,https://twitter.com/cryptoescudo,41.0,Crypto Escudo,Twitter,cryptocompare,2026.0,CESC,6104,2017-12-30 17:56:47.197863
6940,1411304569.0,483.0,6805.0,4742.0,https://twitter.com/CetusCoin,27.0,CetusCoin,Twitter,cryptocompare,797.0,CETI,3644,2017-12-30 17:56:21.436601
0,,,,,,,,Twitter,cryptocompare,,CF,30119,2017-12-30 17:56:11.411362
0,,,,,,,,Twitter,cryptocompare,,CFC,30123,2017-12-30 17:56:10.326377
0,,,,,,,,Twitter,cryptocompare,,CFD,379232,2017-12-30 17:56:24.239330
13322,1476699865.0,1339.0,12236.0,214.0,https://twitter.com/cofound_it,217.0,Cofound.it,Twitter,cryptocompare,1172.0,CFI,136984,2017-12-30 17:55:43.643650
0,,,,,,,,Twitter,cryptocompare,,CFT,182258,2017-12-30 17:55:45.485585
0,,,,,,,,Twitter,cryptocompare,,CFT*,241536,2017-12-30 17:56:02.446047
286,1251723842.0,5.0,236.0,31.0,https://twitter.com/CGAnomaly,10.0,CGAnomaly,Twitter,cryptocompare,107.0,CGA,20911,2017-12-30 17:55:53.101498
0,,,,,,,,Twitter,cryptocompare,,CHA,7580,2017-12-30 17:56:50.920679
0,,,,,,,,Twitter,cryptocompare,,CHAO,41974,2017-12-30 17:56:27.895510
367,1394507454.0,50.0,332.0,71.0,https://twitter.com/cleverhash,7.0,cleverhash,Twitter,cryptocompare,91.0,CHASH,3648,2017-12-30 17:56:21.541506
0,,,,,,,,Twitter,cryptocompare,,CHAT,52008,2017-12-30 17:56:40.310909
0,,,,,,,,Twitter,cryptocompare,,CHC,56249,2017-12-30 17:56:46.459218
1197,1465378984.0,223.0,992.0,964.0,https://twitter.com/Chess_Coin,41.0,ChessCoin,Twitter,cryptocompare,129.0,CHESS,22407,2017-12-30 17:55:59.868102
0,,,,,,,,Twitter,cryptocompare,,CHIEF,37214,2017-12-30 17:56:25.208899
222,1335283064.0,845.0,167.0,231.0,https://twitter.com/XLaboratories,11.0,X-Laboratories,Twitter,cryptocompare,924.0,CHILD,5377,2017-12-30 17:56:45.674741
82,1437954659.0,2.0,77.0,43.0,https://twitter.com/ChipCoin_Dev,1.0,ChipCoin,Twitter,cryptocompare,19.0,CHIP,8696,2017-12-30 17:56:51.827077
0,,,,,,,,Twitter,cryptocompare,,CHIPS*,517603,2017-12-30 17:56:39.918683
352,1476487293.0,6.0,342.0,38.0,https://twitter.com/choofcoin_pr,2.0,choofcoin,Twitter,cryptocompare,49.0,CHOOF,31002,2017-12-30 17:56:12.332711
131,1415039729.0,9.0,106.0,68.0,https://twitter.com/CinderCoin,5.0,Cinder,Twitter,cryptocompare,32.0,CIN,4413,2017-12-30 17:56:32.655210
1309,1398078483.0,129.0,1159.0,230.0,https://twitter.com/CinniCoin,30.0,CINNI,Twitter,cryptocompare,241.0,CINNI,4414,2017-12-30 17:56:32.719134
0,,,,,,,,Twitter,cryptocompare,,CIR,43598,2017-12-30 17:56:31.915514
1022,1433098399.0,79.0,907.0,668.0,https://twitter.com/CryptoCircuits,23.0,Crypto Circuits,Twitter,cryptocompare,73.0,CIRC,7484,2017-12-30 17:56:50.549266
4872,1418733288.0,6.0,4732.0,3108.0,https://twitter.com/cryptonetix,28.0,Cryptonetix,Twitter,cryptocompare,153.0,CIX,328667,2017-12-30 17:56:14.346213
1498,1467620924.0,32.0,1413.0,1469.0,https://twitter.com/CryptoJacksCoin,17.0,Cryptojacks,Twitter,cryptocompare,70.0,CJ,23734,2017-12-30 17:56:01.011228
