CoinName,PreMinedValue,Name,Algorithm,FullyPremined,Url,ImageUrl,Id,ProofType,Sponsored,SortOrder,TotalCoinSupply,FullName,TotalCoinsFreeFloat,Symbol,source,timestamp_api_call
Pillar,,PLR,,1,/coins/plr/overview,/media/1383786/plr.png,184298,,False,1344,800000000,Pillar (PLR),,PLR,cryptocompare,2017-12-30 17:32:32.509228
GeoFunders,,GUNS,,0,/coins/guns/overview,/media/1383789/guns.png,185625,,False,1345,100000000,GeoFunders (GUNS),,GUNS,cryptocompare,2017-12-30 17:32:32.509228
InvestFeed,,IFT,,0,/coins/ift/overview,/media/12318127/ift.png,185669,,False,1346,191381258,InvestFeed (IFT),,IFT,cryptocompare,2017-12-30 17:32:32.509228
BitClave,,CAT*,,0,/coins/catstar/overview,/media/1383791/cat1.png,185689,,False,1347,2000000000,BitClave (CAT*),,CAT*,cryptocompare,2017-12-30 17:32:32.509228
Propy,,PRO,,1,/coins/pro/overview,/media/1383792/pro.png,185695,,False,1348,100000000,Propy (PRO),,PRO,cryptocompare,2017-12-30 17:32:32.509228
SynchroCoin,,SYC,,0,/coins/syc/overview,/media/1383793/syc.png,185873,,False,1349,100000000,SynchroCoin (SYC),,SYC,cryptocompare,2017-12-30 17:32:32.509228
Indorse,,IND,,0,/coins/ind/overview,/media/1383794/ind.png,185953,,False,1350,170622047,Indorse (IND),,IND,cryptocompare,2017-12-30 17:32:32.509228
Bowhead Health,,AHT*,,1,/coins/ahtstar/overview,/media/1383796/aht.png,186064,,False,1351,100000000,Bowhead Health (AHT*),,AHT*,cryptocompare,2017-12-30 17:32:32.509228
TribeToken,,TRIBE,,0,/coins/tribe/overview,/media/1383797/tribe.jpg,186253,,False,1352,,TribeToken (TRIBE),,TRIBE,cryptocompare,2017-12-30 17:32:32.509228
0x,,ZRX,,0,/coins/zrx/overview,/media/1383799/zrx.png,186277,,False,1353,1000000000,0x (ZRX),,ZRX,cryptocompare,2017-12-30 17:32:32.509228
Tierion,,TNT,,0,/coins/tnt/overview,/media/1383800/tnt.png,186309,,False,1354,1000000000,Tierion (TNT),,TNT,cryptocompare,2017-12-30 17:32:32.509228
Presearch,,PRE*,,1,/coins/prestar/overview,/media/1383801/pst.png,186331,,False,1355,1000000000,Presearch (PRE*),,PRE*,cryptocompare,2017-12-30 17:32:32.509228
COSS,,COSS,,1,/coins/coss/overview,/media/1383802/coss.png,186335,,False,1356,200000000,COSS (COSS),,COSS,cryptocompare,2017-12-30 17:32:32.509228
HOdlcoin,,HODL,1GB AES Pattern Search,0,/coins/hodl/overview,/media/350840/hodl.png,18670,PoW,False,502,81962100,HOdlcoin (HODL),,HODL,cryptocompare,2017-12-30 17:32:32.509228
Storm,,STORM,,0,/coins/storm/overview,/media/1383803/storm.jpg,186875,,False,1357,7500000000,Storm (STORM),,STORM,cryptocompare,2017-12-30 17:32:32.509228
Napoleon X,,NPX,,0,/coins/npx/overview,/media/12318066/npx.png,187015,,False,1359,,Napoleon X (NPX),,NPX,cryptocompare,2017-12-30 17:32:32.509228
Storj,,STORJ,,1,/coins/storj/overview,/media/20422/sjcx.png,187347,,False,1360,424999998,Storj (STORJ),,STORJ,cryptocompare,2017-12-30 17:32:32.509228
Scorecoin,,SCORE,Scrypt,0,/coins/score/overview,/media/1383813/score.png,187431,PoW,False,1361,,Scorecoin (SCORE),,SCORE,cryptocompare,2017-12-30 17:32:32.509228
OmiseGo,,OMG,,0,/coins/omg/overview,/media/1383814/omisego.png,187440,PoS,False,1362,140245398,OmiseGo (OMG),,OMG,cryptocompare,2017-12-30 17:32:32.509228
Octanox,,OTX,X11,0,/coins/otx/overview,/media/1383817/1qrfuod6_400x400.jpg,188294,PoW/PoS,False,1364,7905634,Octanox (OTX),,OTX,cryptocompare,2017-12-30 17:32:32.509228
Equibit,,EQB,,0,/coins/eqb/overview,/media/1383816/eqb.png,188300,,False,1365,1000000,Equibit (EQB),,EQB,cryptocompare,2017-12-30 17:32:32.509228
Voise,,VOISE,,0,/coins/voise/overview,/media/12318263/voise.png,188352,,False,1366,825578000,Voise (VOISE),,VOISE,cryptocompare,2017-12-30 17:32:32.509228
EthBits,,ETBS,,0,/coins/etbs/overview,/media/12318348/etbs.png,188394,,False,1367,1634690.762741201212,EthBits (ETBS),,ETBS,cryptocompare,2017-12-30 17:32:32.509228
Crypviser,,CVCOIN,,0,/coins/cvcoin/overview,/media/1383821/cvcoin.png,188400,,False,1368,15193882,Crypviser (CVCOIN),,CVCOIN,cryptocompare,2017-12-30 17:32:32.509228
DCORP,,DRP,,0,/coins/drp/overview,/media/1383822/drp.png,188523,,False,1369,8094002.47,DCORP (DRP),,DRP,cryptocompare,2017-12-30 17:32:32.509228
ArcticCoin,,ARC,X11,0,/coins/arc/overview,/media/1383824/arc.png,188615,PoW,False,1370,60000000,ArcticCoin (ARC),,ARC,cryptocompare,2017-12-30 17:32:32.509228
BeachCoin,,SAND,X11,0,/coins/sand/overview,/media/1383825/beach.png,188652,PoW,False,1379,21000000,BeachCoin (SAND),,SAND,cryptocompare,2017-12-30 17:32:32.509228
Bogcoin,,BOG,SHA256,0,/coins/bog/overview,/media/1383826/bog.png,188677,PoW,False,1371,21212121,Bogcoin (BOG),,BOG,cryptocompare,2017-12-30 17:32:32.509228
NeverDie,,NDC,,0,/coins/ndc/overview,/media/1383827/ndc.png,188787,,False,1372,400000000,NeverDie (NDC),,NDC,cryptocompare,2017-12-30 17:32:32.509228
Po.et,,POE,,0,/coins/poe/overview,/media/1383828/poe.png,188811,,False,1373,3141592653,Po.et (POE),,POE,cryptocompare,2017-12-30 17:32:32.509228
AdToken,,ADT,,0,/coins/adt/overview,/media/1383829/adt.png,188858,,False,1374,1000000000,AdToken (ADT),,ADT,cryptocompare,2017-12-30 17:32:32.509228
Digix DAO,,DGD,,0,/coins/dgd/overview,/media/350851/dgd.png,18907,,False,503,1999421,Digix DAO (DGD),,DGD,cryptocompare,2017-12-30 17:32:32.509228
EDRCoin,,EDRC,SHA256,0,/coins/edrc/overview,/media/350858/edrc.jpg,19051,PoW/PoS,False,504,22000000,EDRCoin (EDRC),,EDRC,cryptocompare,2017-12-30 17:32:32.509228
Aeternity,,AE,,0,/coins/ae/overview,/media/1383836/ae.png,190978,PoW/PoS,False,1375,273685831,Aeternity (AE),,AE,cryptocompare,2017-12-30 17:32:32.509228
Useless Ethereum Token,,UET,,1,/coins/uet/overview,/media/1383837/uet.png,191037,,False,1376,3965716.0979,Useless Ethereum Token (UET),,UET,cryptocompare,2017-12-30 17:32:32.509228
Particl,,PART,PoS,0,/coins/part/overview,/media/1383838/part.png,191116,PoS,False,1377,8634140,Particl (PART),,PART,cryptocompare,2017-12-30 17:32:32.509228
Agoras Token,,AGRS,,0,/coins/agrs/overview,/media/1383839/agrs.png,191142,,False,1378,42000000,Agoras Token (AGRS),,AGRS,cryptocompare,2017-12-30 17:32:32.509228
AICoin,,XAI*,,0,/coins/xaistar/overview,/media/1383840/xai.png,191228,,False,1380,,AICoin (XAI*),,XAI*,cryptocompare,2017-12-30 17:32:32.509228
DMarket,,DMT,,0,/coins/dmt/overview,/media/1383841/dmarket.png,192400,,False,1381,,DMarket (DMT),,DMT,cryptocompare,2017-12-30 17:32:32.509228
DAS,,DAS,X11,0,/coins/das/overview,/media/14543970/das.png,194399,PoW,False,1382,18900000,DAS (DAS),,DAS,cryptocompare,2017-12-30 17:32:32.509228
Adshares,,ADST,,0,/coins/adst/overview,/media/1383846/adst.png,194530,,False,1383,12009726,Adshares (ADST),,ADST,cryptocompare,2017-12-30 17:32:32.509228
BlockCAT,,CAT,,0,/coins/cat/overview,/media/1383848/bcat1.png,194567,,False,1384,9200151.38980767339651393,BlockCAT (CAT),,CAT,cryptocompare,2017-12-30 17:32:32.509228
CoinJob,,XCJ,,0,/coins/xcj/overview,/media/1383849/xcj.png,194689,,False,1385,200000000,CoinJob (XCJ),,XCJ,cryptocompare,2017-12-30 17:32:32.509228
Everex,,EVX,,0,/coins/evx/overview,/media/1383850/evx.png,194883,,False,1484,25000000,Everex (EVX),,EVX,cryptocompare,2017-12-30 17:32:32.509228
RootProject,,ROOTS,,1,/coins/roots/overview,/media/1383851/roots.png,194906,,False,1393,10000000000,RootProject (ROOTS),,ROOTS,cryptocompare,2017-12-30 17:32:32.509228
Royal Kingdom Coin,,RKC,,1,/coins/rkc/overview,/media/1383852/rkc.png,194924,,False,1386,15000000,Royal Kingdom Coin (RKC),,RKC,cryptocompare,2017-12-30 17:32:32.509228
NoLimitCoin,,NLC2,PoS,0,/coins/nlc2/overview,/media/16746543/nlc2.png,195018,PoS,False,1387,,NoLimitCoin (NLC2),,NLC2,cryptocompare,2017-12-30 17:32:32.509228
Linda,,LINDA,Scrypt,0,/coins/linda/overview,/media/1383860/linda.png,196541,PoW/PoS,False,1388,50000000000,Linda (LINDA),,LINDA,cryptocompare,2017-12-30 17:32:32.509228
Spoon,,SPN,,0,/coins/spn/overview,/media/1383861/spn.png,196549,,False,1389,100000000,Spoon (SPN),,SPN,cryptocompare,2017-12-30 17:32:32.509228
King93,,KING,,0,/coins/king/overview,/media/1383862/king.png,196560,,False,1390,50000000,King93 (KING),,KING,cryptocompare,2017-12-30 17:32:32.509228
Anacrypt,,ANCP,,0,/coins/ancp/overview,/media/1383863/ancp.png,196572,,False,1391,10000,Anacrypt (ANCP),,ANCP,cryptocompare,2017-12-30 17:32:32.509228
Reality Clash,,RCC,,0,/coins/rcc/overview,/media/1383864/rcc.png,196591,,False,1392,150000000,Reality Clash (RCC),,RCC,cryptocompare,2017-12-30 17:32:32.509228
Sosnovkino,,SNK,,0,/coins/snk/overview,/media/1383865/snk.png,196612,,False,1394,390000,Sosnovkino (SNK),,SNK,cryptocompare,2017-12-30 17:32:32.509228
CryptoABS,,CABS,,0,/coins/cabs/overview,/media/1383869/cabs.png,196986,,False,1395,,CryptoABS (CABS),,CABS,cryptocompare,2017-12-30 17:32:32.509228
Opus,,OPT,,0,/coins/opt/overview,/media/1383873/opt.png,197054,,False,1396,1600000000,Opus (OPT),,OPT,cryptocompare,2017-12-30 17:32:32.509228
Lisk,,LSK,DPoS,1,/coins/lsk/overview,/media/352246/lsk.png,19745,DPoS,False,506,159918400,Lisk (LSK),,LSK,cryptocompare,2017-12-30 17:32:32.509228
OpenZen,,ZNT,,0,/coins/znt/overview,/media/1383875/znt.png,197886,,False,1397,270000000,OpenZen (ZNT),,ZNT,cryptocompare,2017-12-30 17:32:32.509228
Bits Digit,,BITSD,,0,/coins/bitsd/overview,/media/1383878/bitsd.png,198251,,False,1398,,Bits Digit (BITSD),,BITSD,cryptocompare,2017-12-30 17:32:32.509228
LeviarCoin,,XLC,CryptoNight,0,/coins/xlc/overview,/media/1383879/ivetpxdq_400x400.jpg,198337,PoW,False,1399,54000000,LeviarCoin (XLC),,XLC,cryptocompare,2017-12-30 17:32:32.509228
Skincoin,,SKIN,,0,/coins/skin/overview,/media/1383880/dsb_amky_400x400.jpg,198369,,False,1400,488183483.290948,Skincoin (SKIN),,SKIN,cryptocompare,2017-12-30 17:32:32.509228
Mothership,,MSP,,0,/coins/msp/overview,/media/1383881/c9fobrlr_400x400.jpg,198408,,False,1401,200000000,Mothership (MSP),,MSP,cryptocompare,2017-12-30 17:32:32.509228
HireMatch,,HIRE,,0,/coins/hire/overview,/media/1383882/hite.png,198458,,False,1402,,HireMatch (HIRE),,HIRE,cryptocompare,2017-12-30 17:32:32.509228
BrickBlock,,BBT*,,0,/coins/bbtstar/overview,/media/1383883/bbt.png,198474,,False,1403,,BrickBlock (BBT*),,BBT*,cryptocompare,2017-12-30 17:32:32.509228
REAL,,REAL,,0,/coins/real/overview,/media/1383884/rise.png,198490,,False,1404,19717289.2292,REAL (REAL),,REAL,cryptocompare,2017-12-30 17:32:32.509228
DentalFix,,DFBT,,0,/coins/dfbt/overview,/media/1383890/dfbt.png,198693,,False,1405,100000000,DentalFix (DFBT),,DFBT,cryptocompare,2017-12-30 17:32:32.509228
EQUI,,EQ,,1,/coins/eq/overview,/media/1383891/eq.png,198698,,False,1406,500000000,EQUI (EQ),,EQ,cryptocompare,2017-12-30 17:32:32.509228
Wolk,,WOLK,,0,/coins/wolk/overview,/media/1383892/wolk.png,198703,,False,1407,500000000,Wolk (WOLK),,WOLK,cryptocompare,2017-12-30 17:32:32.509228
Viberate,,VIB,,0,/coins/vib/overview,/media/1383893/vib.png,198710,,False,1408,200000000,Viberate (VIB),,VIB,cryptocompare,2017-12-30 17:32:32.509228
DeepOnion,,ONION,X13,0,/coins/onion/overview,/media/1383894/onion.png,198967,PoW/PoS,False,1409,18898187.6216583,DeepOnion (ONION),,ONION,cryptocompare,2017-12-30 17:32:32.509228
Bitcore,,BTX,Time Travel,0,/coins/btx/overview,/media/1383895/btx.png,198983,PoW,False,1410,21000000,Bitcore (BTX),,BTX,cryptocompare,2017-12-30 17:32:32.509228
iDice,,ICE,,0,/coins/ice/overview,/media/1383896/46b-uaba_400x400.jpg,199004,,False,1411,2071013,iDice (ICE),,ICE,cryptocompare,2017-12-30 17:32:32.509228
Sphre AIR,,XID,,0,/coins/xid/overview,/media/1383898/xid.jpg,199026,,False,1412,30820620.1838,Sphre AIR (XID),,XID,cryptocompare,2017-12-30 17:32:32.509228
GCoin,,GCN,Scrypt,0,/coins/gcn/overview,/media/1383899/gcn.png,199065,PoW,False,1413,200000000000,GCoin (GCN),,GCN,cryptocompare,2017-12-30 17:32:32.509228
Cosmos,,ATOM*,PoS,0,/coins/atomstar/overview,/media/1383901/cosmos.jpg,199107,,False,1414,,Cosmos (ATOM*),,ATOM*,cryptocompare,2017-12-30 17:32:32.509228
Decentraland,,MANA,,0,/coins/mana/overview,/media/1383903/mana.png,199148,,False,1415,2805886393.1583,Decentraland (MANA),,MANA,cryptocompare,2017-12-30 17:32:32.509228
ICO OpenLedger,,ICOO,,0,/coins/icoo/overview,/media/1383904/icoo.jpg,199363,,False,1416,472649,ICO OpenLedger (ICOO),,ICOO,cryptocompare,2017-12-30 17:32:32.509228
Timereum,,TME,,0,/coins/tme/overview,/media/1383905/tme.png,199887,,False,1417,,Timereum (TME),,TME,cryptocompare,2017-12-30 17:32:32.509228
SmartCash,,SMART,Keccak,0,/coins/smart/overview,/media/1383906/smart.png,199901,PoW,False,1418,5000000000,SmartCash (SMART),,SMART,cryptocompare,2017-12-30 17:32:32.509228
Signatum,,SIGT,SkunkHash v2 Raptor,0,/coins/sigt/overview,/media/9350710/sigt.png,200941,PoS,False,1419,137500000,Signatum (SIGT),,SIGT,cryptocompare,2017-12-30 17:32:32.509228
Waves,,WAVES,Leased POS,1,/coins/waves/overview,/media/350884/waves_1.png,20131,LPoS,False,507,100000000,Waves (WAVES),,WAVES,cryptocompare,2017-12-30 17:32:32.509228
Hitcoin,,HTC,X11,0,/coins/htc/overview,/media/350888/htc.png,20153,PoW/PoS,False,508,26550000000,Hitcoin (HTC),,HTC,cryptocompare,2017-12-30 17:32:32.509228
Gamecredits,,GAME,Scrypt,0,/coins/game/overview,/media/350887/game.png,20157,PoW,False,509,84000000,Gamecredits (GAME),,GAME,cryptocompare,2017-12-30 17:32:32.509228
Onix,,ONX,X11,0,/coins/onx/overview,/media/1383910/onx.png,201676,PoW,False,1420,1100000000,Onix (ONX),,ONX,cryptocompare,2017-12-30 17:32:32.509228
CoEval,,COE,,0,/coins/coe/overview,/media/1383911/coe.png,201701,,False,1421,100000,CoEval (COE),,COE,cryptocompare,2017-12-30 17:32:32.509228
Arena,,ARENA,,0,/coins/arena/overview,/media/12318225/arena.png,201896,,False,1422,14000000,Arena (ARENA),,ARENA,cryptocompare,2017-12-30 17:32:32.509228
Dashcoin,,DSH,CryptoNight,0,/coins/dsh/overview,/media/20026/dash.png,20196,PoW,False,510,18446744,Dashcoin (DSH),,DSH,cryptocompare,2017-12-30 17:32:32.509228
Wink,,WINK,PoS,0,/coins/wink/overview,/media/1383913/wink.png,201962,PoS,False,1423,80000000,Wink (WINK),,WINK,cryptocompare,2017-12-30 17:32:32.509228
DubaiCoin,,DBIC,SHA256,0,/coins/dbic/overview,/media/350891/dbic.png,20198,PoW/PoS,False,511,10500000,DubaiCoin (DBIC),,DBIC,cryptocompare,2017-12-30 17:32:32.509228
HiCoin,,XHI,Scrypt,0,/coins/xhi/overview,/media/350892/xhi.png,20202,PoS,False,512,10008835635,HiCoin (XHI),,XHI,cryptocompare,2017-12-30 17:32:32.509228
Cream,,CRM,X11,0,/coins/crm/overview,/media/1383915/cream.png,202049,PoW/PoS,False,1424,100000000,Cream (CRM),,CRM,cryptocompare,2017-12-30 17:32:32.509228
Spots,,SPOTS,,0,/coins/spots/overview,/media/350893/spots.png,20205,PoW/PoS,False,513,12730,Spots (SPOTS),,SPOTS,cryptocompare,2017-12-30 17:32:32.509228
BiosCrypto,,BIOS,Quark,0,/coins/bios/overview,/media/350894/bios.png,20209,PoW/PoS,False,514,20190463.54969237,BiosCrypto (BIOS),,BIOS,cryptocompare,2017-12-30 17:32:32.509228
Khancoin,,KNC*,X11,0,/coins/kncstar/overview,/media/350895/knc.png,20211,PoW/PoS,False,515,7850291561,Khancoin (KNC*),,KNC*,cryptocompare,2017-12-30 17:32:32.509228
CabbageUnit,,CAB,,0,/coins/cab/overview,/media/350896/cab.png,20212,PoS,False,516,10499999.99999999,CabbageUnit (CAB),,CAB,cryptocompare,2017-12-30 17:32:32.509228
CarpeDiemCoin,,DIEM,SHA256,0,/coins/diem/overview,/media/20260/diem_1.png,20213,PoW,False,517,21626280000 ,CarpeDiemCoin (DIEM),,DIEM,cryptocompare,2017-12-30 17:32:32.509228
GameBetCoin,,GBT,POS 3.0,0,/coins/gbt/overview,/media/350897/gbt.png,20214,PoS,False,518,,GameBetCoin (GBT),,GBT,cryptocompare,2017-12-30 17:32:32.509228
SARCoin,,SAR,SHA256,0,/coins/sar/overview,/media/350901/sar.png,20215,PoS,False,519,,SARCoin (SAR),,SAR,cryptocompare,2017-12-30 17:32:32.509228
RedCrowCoin,,RCX,Scrypt,0,/coins/rcx/overview,/media/350902/rcx.png,20218,PoW/PoS,False,520,3966666667,RedCrowCoin (RCX),,RCX,cryptocompare,2017-12-30 17:32:32.509228
Bitcoin Cash / BCC,,BCH,SHA256,0,/coins/bch/overview,/media/1383919/bch.jpg,202330,PoW,False,1425,21000000,Bitcoin Cash / BCC (BCH),,BCH,cryptocompare,2017-12-30 17:32:32.509228
PowerCoin,,PWR,NIST5,0,/coins/pwr/overview,/media/350899/pwr.png,20236,PoW/PoS,False,521,50021000,PowerCoin (PWR),,PWR,cryptocompare,2017-12-30 17:32:32.509228
DigiPulse,,DGPT,,0,/coins/dgpt/overview,/media/1383920/dgt.png,202696,,False,1426,5420726,DigiPulse (DGPT),,DGPT,cryptocompare,2017-12-30 17:32:32.509228
TrumpCoin,,TRUMP,Blake,0,/coins/trump/overview,/media/350905/trump.png,20270,PoS,False,522,12000000,TrumpCoin (TRUMP),,TRUMP,cryptocompare,2017-12-30 17:32:32.509228
Mobius,,MOBI,,0,/coins/mobi/overview,/media/1383921/mobi.png,202706,,False,1427,888000000,Mobius (MOBI),,MOBI,cryptocompare,2017-12-30 17:32:32.509228
BitDice,,CSNO,,1,/coins/csno/overview,/media/1383922/csno.png,202714,,False,1428,100000000,BitDice (CSNO),,CSNO,cryptocompare,2017-12-30 17:32:32.509228
KickCoin,,KICK,,0,/coins/kick/overview,/media/1383929/kick.png,202849,,False,1429,476222009,KickCoin (KICK),,KICK,cryptocompare,2017-12-30 17:32:32.509228
PrismChain,,PRM,SHA256,0,/coins/prm/overview,/media/350906/prm.png,20304,PoW/PoS,False,523,,PrismChain (PRM),,PRM,cryptocompare,2017-12-30 17:32:32.509228
BitCrystals,,BCY,Counterparty,1,/coins/bcy/overview,/media/350903/bcy.png,20315,,False,524,100000000,BitCrystals (BCY),,BCY,cryptocompare,2017-12-30 17:32:32.509228
Solar DAO,,SDAO,,0,/coins/sdao/overview,/media/1383933/sdao.png,203183,,False,1430,80000000,Solar DAO (SDAO),,SDAO,cryptocompare,2017-12-30 17:32:32.509228
Rubies,,RBIES,,0,/coins/rbies/overview,/media/350904/rbies.png,20320,PoS,False,525,10000000,Rubies (RBIES),,RBIES,cryptocompare,2017-12-30 17:32:32.509228
Steem,,STEEM,,1,/coins/steem/overview,/media/350907/steem.png,20333,PoW,False,526,99692126,Steem (STEEM),,STEEM,cryptocompare,2017-12-30 17:32:32.509228
BillaryCoin,,BLRY,Scrypt,0,/coins/blry/overview,/media/350908/blry.png,20336,PoW/PoS,False,527,42000000,BillaryCoin (BLRY),,BLRY,cryptocompare,2017-12-30 17:32:32.509228
WhiteCoin,,XWC,Scrypt,0,/coins/xwc/overview,/media/350911/xwc_1.png,20338,PoW/PoS,False,528,300000000,WhiteCoin (XWC),,XWC,cryptocompare,2017-12-30 17:32:32.509228
Dotcoin,,DOT,Scrypt,0,/coins/dot/overview,/media/350909/dot.png,20339,PoW,False,529,890000000,Dotcoin (DOT),,DOT,cryptocompare,2017-12-30 17:32:32.509228
Scotcoin,,SCOT,Counterparty,0,/coins/scot/overview,/media/20416/scot_1.png,20342,,False,530,1000000000,Scotcoin (SCOT),,SCOT,cryptocompare,2017-12-30 17:32:32.509228
Darknet,,DNET,Quark,0,/coins/dnet/overview,/media/350912/dnet.png,20346,Pow/PoS,False,531,37175346,Darknet (DNET),,DNET,cryptocompare,2017-12-30 17:32:32.509228
BitalphaCoin,,BAC,,0,/coins/bac/overview,/media/350913/bac.png,20348,PoW,False,532,7850161887.50,BitalphaCoin (BAC),,BAC,cryptocompare,2017-12-30 17:32:32.509228
International Diamond Coin,,XID*,,0,/coins/xidstar/overview,/media/350916/xid.png,20387,PoW,False,533,67000010 ,International Diamond Coin (XID*),,XID*,cryptocompare,2017-12-30 17:32:32.509228
Grantcoin,,GRT,SHA256,0,/coins/grt/overview,/media/20310/grt.png,20438,Pow,False,535,10031749627.87000084,Grantcoin (GRT),,GRT,cryptocompare,2017-12-30 17:32:32.509228
Thecreed,,TCR,QuBit,0,/coins/tcr/overview,/media/350918/tcr.png,20441,PoW/PoS,False,536,,Thecreed (TCR),,TCR,cryptocompare,2017-12-30 17:32:32.509228
PostCoin,,POST,,0,/coins/post/overview,/media/350917/post.png,20444,PoS,False,537,15081003,PostCoin (POST),,POST,cryptocompare,2017-12-30 17:32:32.509228
Influxcoin,,INFX,X11,0,/coins/infx/overview,/media/350919/infx.png,20446,PoW/PoS,False,538,12000000,Influxcoin (INFX),,INFX,cryptocompare,2017-12-30 17:32:32.509228
EthereumScrypt,,ETHS,Scrypt,0,/coins/eths/overview,/media/350910/eths.png,20448,PoW/PoS,False,539,4200000,EthereumScrypt (ETHS),,ETHS,cryptocompare,2017-12-30 17:32:32.509228
Stox,,STX,,0,/coins/stx/overview,/media/1383946/stx.png,204716,,False,1431,58850550.4633,Stox (STX),,STX,cryptocompare,2017-12-30 17:32:32.509228
Binance Coin,,BNB,,0,/coins/bnb/overview,/media/1383947/bnb.png,204788,,False,1432,200000000,Binance Coin (BNB),,BNB,cryptocompare,2017-12-30 17:32:32.509228
Core Group Asset,,CORE,,0,/coins/core/overview,/media/1383950/core.png,205549,,False,1433,1000000,Core Group Asset (CORE),,CORE,cryptocompare,2017-12-30 17:32:32.509228
Phalanx,,PXL,SHA256,0,/coins/pxl/overview,/media/350930/pxl.png,20580,PoW,False,540,15000000,Phalanx (PXL),,PXL,cryptocompare,2017-12-30 17:32:32.509228
NumbersCoin,,NUM,Scrypt,0,/coins/num/overview,/media/350932/num.png,20583,PoW/PoS,False,541,,NumbersCoin (NUM),,NUM,cryptocompare,2017-12-30 17:32:32.509228
SoulCoin,,SOUL,Scrypt,0,/coins/soul/overview,/media/350930/pxl.png,20585,PoW/PoS,False,542,1400000000,SoulCoin (SOUL),,SOUL,cryptocompare,2017-12-30 17:32:32.509228
Ionomy,,ION,,0,/coins/ion/overview,/media/350933/ion.jpg,20591,PoS,False,543,50900000,Ionomy (ION),,ION,cryptocompare,2017-12-30 17:32:32.509228
SafeExchangeCoin,,SAFEX,Scrypt,1,/coins/safex/overview,/media/1383986/safex.png,20594,PoC,False,590,2147483647,SafeExchangeCoin (SAFEX),,SAFEX,cryptocompare,2017-12-30 17:32:32.509228
Kencoin,,KCN,,0,/coins/kcn/overview,/media/1383953/kencoin.png,205967,,False,1434,1000000000,Kencoin (KCN),,KCN,cryptocompare,2017-12-30 17:32:32.509228
Qvolta,,QVT,,0,/coins/qvt/overview,/media/1383954/qvt.png,205980,,False,1435,21600000 ,Qvolta (QVT),,QVT,cryptocompare,2017-12-30 17:32:32.509228
Ties Network,,TIE,,0,/coins/tie/overview,/media/1383955/tie.png,205991,,False,1436,200000000,Ties Network (TIE),,TIE,cryptocompare,2017-12-30 17:32:32.509228
GrownCoin,,GROW,,0,/coins/grow/overview,/media/350934/grow.png,20600,PoW/PoS,False,544,,GrownCoin (GROW),,GROW,cryptocompare,2017-12-30 17:32:32.509228
Autoria,,AUT,,0,/coins/aut/overview,/media/1383956/aut.png,206001,,False,1437,,Autoria (AUT),,AUT,cryptocompare,2017-12-30 17:32:32.509228
CodeTract,,CTT,,0,/coins/ctt/overview,/media/1383957/ctt.png,206009,,False,1438,,CodeTract (CTT),,CTT,cryptocompare,2017-12-30 17:32:32.509228
SuperNET,,UNITY,,0,/coins/unity/overview,/media/350935/unity_1.png,20635,,False,545,816060.9999,SuperNET (UNITY),,UNITY,cryptocompare,2017-12-30 17:32:32.509228
OldSafeCoin,,OLDSF,,0,/coins/oldsf/overview,/media/350936/oldsf.png,20640,PoS,False,546,,OldSafeCoin (OLDSF),,OLDSF,cryptocompare,2017-12-30 17:32:32.509228
SunShotCoin,,SSTC,X11,0,/coins/sstc/overview,/media/350937/ssc.png,20644,PoW,False,547,2250000000,SunShotCoin (SSTC),,SSTC,cryptocompare,2017-12-30 17:32:32.509228
