Algorithm,CHANGE24HOUR,CHANGEDAY,CHANGEPCT24HOUR,CHANGEPCTDAY,CoinName,FLAGS,FROMSYMBOL,FullName,FullyPremined,HIGH24HOUR,HIGHDAY,Id,ImageUrl,LASTMARKET,LASTTRADEID,LASTUPDATE,LASTVOLUME,LASTVOLUMETO,LOW24HOUR,LOWDAY,MARKET,MKTCAP,Name,OPEN24HOUR,OPENDAY,PRICE,PreMinedValue,ProofType,SUPPLY,SortOrder,Sponsored,Symbol,TOSYMBOL,TOTALVOLUME24H,TOTALVOLUME24HTO,TYPE,TotalCoinSupply,TotalCoinsFreeFloat,Url,VOLUME24HOUR,VOLUME24HOURTO,VOLUMEDAY,VOLUMEDAYTO,coin,coin_units,computer_name,source,timestamp_api_call
,,,,,UnikoinGold,,,UnikoinGold (UKG),0.0,,,371005.0,/media/14913456/ukg.png,,,,,,,,,,UKG,,,,,,,1797.0,0.0,UKG,,,,,1000000000,,/coins/ukg/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Bitcoin Red,,,Bitcoin Red (BTCRED),0.0,,,371064.0,/media/14913463/btcred.png,,,,,,,,,,BTCRED,,,,,,,1798.0,0.0,BTCRED,,,,,21000000,,/coins/btcred/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,eBitcoinCash,,,eBitcoinCash (EBCH),0.0,,,371095.0,/media/14913464/ebch.png,,,,,,,,,,EBCH,,,,,,,1799.0,0.0,EBCH,,,,,21000000,,/coins/ebch/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,MIScoin,,,MIScoin (MIS),0.0,,,37190.0,/media/1381981/mis.png,,,,,,,,,,MIS,,,,,PoW/PoS,,984.0,0.0,MIS,,,,,25000000,,/coins/mis/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,J Coin,,,J Coin (JPC*),0.0,,,371902.0,/media/14913466/jpc.png,,,,,,,,,,JPC*,,,,,,,1800.0,0.0,JPC*,,,,,100000000,,/coins/jpcstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,WorldPay,,,WorldPay (WOP),0.0,,,37191.0,/media/1381982/wop.png,,,,,,,,,,WOP,,,,,PoW/PoS,,985.0,0.0,WOP,,,,,10000000,,/coins/wop/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,ConquestCoin,,,ConquestCoin (CQST),0.0,,,37195.0,/media/1381983/cqst.png,,,,,,,,,,CQST,,,,,PoW/PoS,,986.0,0.0,CQST,,,,,30000000,,/coins/cqst/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,AIX,,,AIX (AXT),0.0,,,372029.0,/media/14913467/axt.png,,,,,,,,,,AXT,,,,,,,1801.0,0.0,AXT,,,,,20000000,,/coins/axt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,Impulse Coin,,,Impulse Coin (IMPS),0.0,,,37204.0,/media/1381984/imps.jpg,,,,,,,,,,IMPS,,,,,PoW/PoS,,987.0,0.0,IMPS,,,,,,,/coins/imps/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,InCoin,,,InCoin (IN),0.0,,,37210.0,/media/1381987/in.png,,,,,,,,,,IN,,,,,PoW/PoS,,988.0,0.0,IN,,,,,,,/coins/in/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,TheChiefCoin,,,TheChiefCoin (CHIEF),0.0,,,37214.0,/media/1381988/chief.png,,,,,,,,,,CHIEF,,,,,PoW/PoS,,989.0,0.0,CHIEF,,,,,2500000000,,/coins/chief/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Raiden Network,,,Raiden Network (RDN*),0.0,,,372369.0,/media/14913482/rdn.png,,,,,,,,,,RDN*,,,,,,,1802.0,0.0,RDN*,,,,,100000000,,/coins/rdnstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Neumark,,,Neumark (NEU),0.0,,,372377.0,/media/14913483/neu.png,,,,,,,,,,NEU,,,,,,,1803.0,0.0,NEU,,,,,1500000000,,/coins/neu/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Rupaya,,,Rupaya (RUPX),0.0,,,372608.0,/media/14913484/rupx.png,,,,,,,,,,RUPX,,,,,PoW/PoS,,1804.0,0.0,RUPX,,,,,8400000,,/coins/rupx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,BlueDragon,,,BlueDragon (BDR),0.0,,,372637.0,/media/14913485/bdr.png,,,,,,,,,,BDR,,,,,,,1805.0,0.0,BDR,,,,,728121985,,/coins/bdr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,Infinity Economics,,,Infinity Economics (XIN),0.0,,,372654.0,/media/14913486/xin.png,,,,,,,,,,XIN,,,,,PoS,,1806.0,0.0,XIN*,,,,,9000000,,/coins/xin/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Dutch Coin,,,Dutch Coin (DUTCH),0.0,,,372748.0,/media/14913487/dutch.png,,,,,,,,,,DUTCH,,,,,PoW/PoS,,1807.0,0.0,DUTCH,,,,,440000000,,/coins/dutch/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Trade.io,,,Trade.io (TIO),0.0,,,372812.0,/media/14913488/tio.png,,,,,,,,,,TIO,,,,,,,1808.0,0.0,TIO,,,,,500000000,,/coins/tio/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Goat,,,Goat (GOAT),0.0,,,37356.0,/media/1381990/goat.png,,,,,,,,,,GOAT,,,,,PoW/PoS,,990.0,0.0,GOAT,,,,,,,/coins/goat/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,AnalCoin,,,AnalCoin (ANAL),0.0,,,37359.0,/media/1381991/anal.jpg,,,,,,,,,,ANAL,,,,,,,991.0,0.0,ANAL,,,,,600000,,/coins/anal/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Russiacoin,,,Russiacoin (RC),0.0,,,37361.0,/media/1381992/rc.png,,,,,,,,,,RC,,,,,PoW/PoS,,992.0,0.0,RC,,,,,144000000,,/coins/rc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,PandaCoin,,,PandaCoin (PND),0.0,,,37366.0,/media/12318184/pnd.png,,,,,,,,,,PND,,,,,PoS,,993.0,0.0,PND,,,,,32514916898,,/coins/pnd/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,PXcoin,,,PXcoin (PX),0.0,,,37370.0,/media/1381994/px.png,,,,,,,,,,PX,,,,,PoW/PoS,,994.0,0.0,PX,,,,,,,/coins/px/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,Huncoin,,,Huncoin (HNC*),0.0,,,373880.0,/media/14913529/hnc.png,,,,,,,,,,HNC*,,,,,PoW,,1809.0,0.0,HNC*,,,,,86400000,,/coins/hncstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,MadCoin,,,MadCoin (MDC*),0.0,,,373980.0,/media/14913531/mdc.png,,,,,,,,,,MDC*,,,,,PoW,,1811.0,0.0,MDC*,,,,,10000000,,/coins/mdcstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,Pura,,,Pura (PURA),0.0,,,374031.0,/media/14913533/pura.png,,,,,,,,,,PURA,,,,,PoW,,1812.0,0.0,PURA,,,,,350000000,,/coins/pura/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
NeoScrypt,,,,,Innova,,,Innova (INN),0.0,,,374211.0,/media/14913536/inn.png,,,,,,,,,,INN,,,,,PoW,,1813.0,0.0,INN,,,,,45000000,,/coins/inn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Decision Token,,,Decision Token (HST),0.0,,,374246.0,/media/14913538/hst.png,,,,,,,,,,HST,,,,,,,1814.0,0.0,HST,,,,,48240069.5496,,/coins/hst/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,BlockMason Credit Protocol,,,BlockMason Credit Protocol (BCPT),0.0,,,374281.0,/media/16746476/bcpt.png,,,,,,,,,,BCPT,,,,,,,1815.0,0.0,BCPT,,,,,116158667,,/coins/bcpt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Bitdeal,,,Bitdeal (BDL),0.0,,,374294.0,/media/14913539/bdl.png,,,,,,,,,,BDL,,,,,PoW,,1816.0,0.0,BDL,,,,,300000000,,/coins/bdl/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,COMSA,,,COMSA (CMS),0.0,,,374358.0,/media/14913540/comsa.png,,,,,,,,,,CMS,,,,,,,1817.0,0.0,CMS,,,,,,,/coins/cms/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,2015 coin,,,2015 coin (2015),0.0,,,3744.0,/media/20180/2015.png,,,,,,,,,,2015,,,,,PoW/PoS,,33.0,0.0,2015,,,,,0,,/coins/2015/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Billionaire Token,,,Billionaire Token (XBL),0.0,,,375352.0,/media/14913541/xbl.png,,,,,,,,,,XBL,,,,,,,1818.0,0.0,XBL,,,,,3315372,,/coins/xbl/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Project Zephyr,,,Project Zephyr (ZEPH),0.0,,,375396.0,/media/14913542/zeph.png,,,,,,,,,,ZEPH,,,,,,,1819.0,0.0,ZEPH,,,,,2000000000,,/coins/zeph/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,ATFS Project,,,ATFS Project (ATFS),0.0,,,375855.0,/media/14913545/atfs.png,,,,,,,,,,ATFS,,,,,,,1820.0,0.0,ATFS,,,,,380000000,,/coins/atfs/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Canada eCoin,,,Canada eCoin (CND*),0.0,,,37746.0,/media/1381997/cnd.png,,,,,,,,,,CND*,,,,,PoW,,995.0,0.0,CND*,,,,,100000000,,/coins/cndstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,OptionCoin,,,OptionCoin (OPTION),0.0,,,37749.0,/media/1381998/option.png,,,,,,,,,,OPTION,,,,,PoS,,996.0,0.0,OPTION,,,,,21000000,,/coins/option/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Galaxy eSolutions,,,Galaxy eSolutions (GES),0.0,,,377508.0,/media/14913547/ges.png,,,,,,,,,,GES,,,,,,,1822.0,0.0,GES,,,,,2800000,,/coins/ges/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Nuls,,,Nuls (NULS),0.0,,,377792.0,/media/14913548/nuls.png,,,,,,,,,,NULS,,,,,,,1823.0,0.0,NULS,,,,,40000000,,/coins/nuls/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
POS 3.0,,,,,Phore,,,Phore (PHR*),0.0,,,377831.0,/media/14913549/phr.png,,,,,,,,,,PHR*,,,,,,,1824.0,0.0,PHR*,,,,,18773269,,/coins/phrstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,LitecoinCash,,,LitecoinCash (LCASH),0.0,,,378830.0,/media/14913550/lcash.png,,,,,,,,,,LCASH,,,,,,,1825.0,0.0,LCASH,,,,,12000000,,/coins/lcash/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Confido,,,Confido (CFD),0.0,,,379232.0,/media/14913552/cfd.png,,,,,,,,,,CFD,,,,,,,1826.0,0.0,CFD,,,,,15000000,,/coins/cfd/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
DPoS,,,,,SophiaTX,,,SophiaTX (SPHTX),0.0,,,379248.0,/media/14913551/sphtx.png,,,,,,,,,,SPHTX,,,,,DPoS,,1827.0,0.0,SPHTX,,,,,500000000,,/coins/sphtx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,Avatar Coin,,,Avatar Coin (AV),0.0,,,38026.0,/media/1382048/av.png,,,,,,,,,,AV,,,,,PoS,,997.0,0.0,AV,,,,,10000000,,/coins/av/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,Limited Coin,,,Limited Coin (LTD),0.0,,,38030.0,/media/1382049/ltd.png,,,,,,,,,,LTD,,,,,PoS,,998.0,0.0,LTD,,,,,128,,/coins/ltd/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,GameUnits,,,GameUnits (UNITS),0.0,,,38032.0,/media/1382050/units.png,,,,,,,,,,UNITS,,,,,PoW/PoS,,999.0,0.0,UNITS,,,,,13000000,,/coins/units/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,HeelCoin,,,HeelCoin (HEEL),0.0,,,38035.0,/media/1382051/heel.png,,,,,,,,,,HEEL,,,,,PoS,,1000.0,0.0,HEEL,,,,,,,/coins/heel/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,SirinLabs,,,SirinLabs (SRN),0.0,,,380641.0,/media/14913556/srn.png,,,,,,,,,,SRN,,,,,,,1829.0,0.0,SRN,,,,,,,/coins/srn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,WiserCoin,,,WiserCoin (WSC),0.0,,,380671.0,/media/14913560/wsc.png,,,,,,,,,,WSC,,,,,PoW,,1830.0,0.0,WSC,,,,,22105263,,/coins/wsc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,DigitalCash,,,DigitalCash (DASH),0.0,,,3807.0,/media/20626/imageedit_27_4355944719.png,,,,,,,,,,DASH,,,,,PoW/PoS,,4.0,0.0,DASH,,,,,22000000,,/coins/dash/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Decent.bet,,,Decent.bet (DBET),0.0,,,380712.0,/media/14913561/dbet.png,,,,,,,,,,DBET,,,,,,,1831.0,0.0,DBET,,,,,133039762.4203,,/coins/dbet/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Go!,,,Go! (xGOx),0.0,,,380754.0,/media/14913685/xgox.png,,,,,,,,,,xGOx,,,,,PoW/PoS,,1832.0,0.0,xGOx,,,,,1000000000,,/coins/xgox/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Newbium,,,Newbium (NEWB),0.0,,,380794.0,/media/14913564/newb.png,,,,,,,,,,NEWB,,,,,,,1833.0,0.0,NEWB,,,,,49000000,,/coins/newb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Litecoin,,,Litecoin (LTC),0.0,,,3808.0,/media/19782/litecoin-logo.png,,,,,,,,,,LTC,,,,,PoW,,3.0,0.0,LTC,,,,,84000000,,/coins/ltc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,LIFE,,,LIFE (LIFE),0.0,,,381189.0,/media/14913568/life.png,,,,,,,,,,LIFE,,,,,,,1834.0,0.0,LIFE,,,,,100000000000,,/coins/life/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Credo,,,Credo (CREDO),0.0,,,382450.0,/media/14913573/credo-1.png,,,,,,,,,,CREDO,,,,,,,1837.0,0.0,CREDO,,,,,1374729257.2286,,/coins/credo/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
CryptoNight,,,,,Masari,,,Masari (MSR),0.0,,,382536.0,/media/14913574/msr.png,,,,,,,,,,MSR,,,,,PoW,,1838.0,0.0,MSR,,,,,18500000,,/coins/msr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,ConnectJob Token,,,ConnectJob Token (CJT),0.0,,,382617.0,/media/14913575/cjt.png,,,,,,,,,,CJT,,,,,,,1839.0,0.0,CJT,,,,,300000000,,/coins/cjt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,GAKHcoin,,,GAKHcoin (GAKH),1.0,,,38277.0,/media/1382090/gakh.png,,,,,,,,,,GAKH,,,,,PoW/PoS,,1001.0,0.0,GAKH,,,,,3315789,,/coins/gakh/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
DPoS,,,,,Shift,,,Shift (SHIFT),0.0,,,38307.0,/media/1382125/shift.png,,,,,,,,,,SHIFT,,,,,DPoS,,1003.0,0.0,SHIFT,,,,,,,/coins/shift/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,S88 Coin,,,S88 Coin (S8C),0.0,,,38310.0,/media/1382093/s8c.png,,,,,,,,,,S8C,,,,,PoW/PoS,,1004.0,0.0,S8C,,,,,520000000,,/coins/s8c/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Leverage Coin,,,Leverage Coin (LVG),0.0,,,38312.0,/media/1382094/lvg.png,,,,,,,,,,LVG,,,,,,,1005.0,0.0,LVG,,,,,26000,,/coins/lvg/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,DraculaCoin,,,DraculaCoin (DRA),0.0,,,38360.0,/media/1382095/dra.png,,,,,,,,,,DRA,,,,,PoW,,1006.0,0.0,DRA,,,,,,,/coins/dra/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Allsafe,,,Allsafe (ASAFE2),0.0,,,38367.0,/media/1382096/allsafe.jpg,,,,,,,,,,ASAFE2,,,,,PoS,,1007.0,0.0,ASAFE2,,,,,15000000,,/coins/asafe2/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
QuBit,,,,,LiteCreed,,,LiteCreed (LTCR),0.0,,,38370.0,/media/1382097/ltcr.png,,,,,,,,,,LTCR,,,,,PoW/PoS,,1008.0,0.0,LTCR,,,,,78835200,,/coins/ltcr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,Quebecoin,,,Quebecoin (QBC),0.0,,,38371.0,/media/19874/qbc.png,,,,,,,,,,QBC,,,,,,,1009.0,0.0,QBC,,,,,21000000,,/coins/qbc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X15,,,,,ProCoin,,,ProCoin (XPRO),0.0,,,38380.0,/media/1382098/xpro.png,,,,,,,,,,XPRO,,,,,PoW/PoS,,1010.0,0.0,XPRO,,,,,6000000,,/coins/xpro/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Ethersportcoin,,,Ethersportcoin (ESC),0.0,,,383878.0,/media/14913585/esc.png,,,,,,,,,,ESC,,,,,,,1841.0,0.0,ESC*,,,,,100000000,,/coins/esc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Envion,,,Envion (EVN),0.0,,,383953.0,/media/14913587/env.png,,,,,,,,,,EVN,,,,,,,1842.0,0.0,EVN,,,,,150000000,,/coins/evn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Bankera,,,Bankera (BNK),0.0,,,384605.0,/media/14913602/bnk.png,,,,,,,,,,BNK,,,,,,,1843.0,0.0,BNK,,,,,25000000000,,/coins/bnk/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Ethash,,,,,Ellaism,,,Ellaism (ELLA),0.0,,,384651.0,/media/14913603/ella.png,,,,,,,,,,ELLA,,,,,PoW,,1844.0,0.0,ELLA,,,,,280000000,,/coins/ella/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
DPoS,,,,,BlockPool,,,BlockPool (BPL),0.0,,,384729.0,/media/14913604/bpl.png,,,,,,,,,,BPL,,,,,,,1845.0,0.0,BPL,,,,,,,/coins/bpl/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Coinvest,,,Coinvest (COIN),0.0,,,384859.0,/media/14913606/coin.png,,,,,,,,,,COIN,,,,,,,1846.0,0.0,COIN,,,,,60000000,,/coins/coin/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,RocketCoin ,,,RocketCoin  (ROCK*),0.0,,,384950.0,/media/14913607/rock1.png,,,,,,,,,,ROCK*,,,,,,,1847.0,0.0,ROCK*,,,,,25000000,,/coins/rockstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,Droxne,,,Droxne (DRXNE),0.0,,,384953.0,/media/14913608/drxne.png,,,,,,,,,,DRXNE,,,,,PoS,,1848.0,0.0,DRXNE,,,,,,,/coins/drxne/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Sakuracoin,,,Sakuracoin (SKR),0.0,,,385866.0,/media/14913631/skr.png,,,,,,,,,,SKR,,,,,PoW,,1849.0,0.0,SKR,,,,,105100000,,/coins/skr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Grid+,,,Grid+ (GRID),0.0,,,385907.0,/media/14913632/grid.png,,,,,,,,,,GRID,,,,,,,1850.0,0.0,GRID,,,,,300000000,,/coins/grid/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Quark,,,,,PlatinumBAR,,,PlatinumBAR (XPTX),0.0,,,385933.0,/media/14913633/xptx.png,,,,,,,,,,XPTX,,,,,PoW/PoS,,1851.0,0.0,XPTX,,,,,,,/coins/xptx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Genesis Vision,,,Genesis Vision (GVT),0.0,,,385952.0,/media/14913634/gvt.png,,,,,,,,,,GVT,,,,,,,1852.0,0.0,GVT,,,,,4436644,,/coins/gvt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Energi Token,,,Energi Token (ETK),0.0,,,385960.0,/media/14913635/etk.png,,,,,,,,,,ETK,,,,,,,1853.0,0.0,ETK,,,,,2307692310,,/coins/etk/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Astronaut,,,Astronaut (ASTRO),0.0,,,387875.0,/media/14913641/astro.png,,,,,,,,,,ASTRO,,,,,,,1854.0,0.0,ASTRO,,,,,6999999,,/coins/astro/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Mercury Protocol,,,Mercury Protocol (GMT),0.0,,,388042.0,/media/14913642/gmt.png,,,,,,,,,,GMT,,,,,,,1855.0,0.0,GMT,,,,,1000000000,,/coins/gmt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Emphy,,,Emphy (EPY*),0.0,,,388076.0,/media/14913643/epy.png,,,,,,,,,,EPY*,,,,,,,1856.0,0.0,EPY*,,,,,15375000,,/coins/epystar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Soarcoin,,,Soarcoin (SOAR),0.0,,,388145.0,/media/14913644/soar.png,,,,,,,,,,SOAR,,,,,,,1857.0,0.0,SOAR,,,,,5000000000,,/coins/soar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Experty,,,Experty (EXY),0.0,,,388493.0,/media/14913645/exy.png,,,,,,,,,,EXY,,,,,,,1858.0,0.0,EXY,,,,,100000000,,/coins/exy/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,Astral,,,Astral (AST*),0.0,,,38959.0,/media/1382170/ast.png,,,,,,,,,,AST*,,,,,PoW/PoS,,1011.0,0.0,AST*,,,,,37875500,,/coins/aststar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,GiftNet,,,GiftNet (GIFT),0.0,,,38962.0,/media/1382171/gift.png,,,,,,,,,,GIFT,,,,,PoW,,1012.0,0.0,GIFT,,,,,6750000,,/coins/gift/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,PureVidz,,,PureVidz (VIDZ),0.0,,,38964.0,/media/1382172/vidz.png,,,,,,,,,,VIDZ,,,,,PoS,,1013.0,0.0,VIDZ,,,,,125000000,,/coins/vidz/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
PoS,,,,,Incrementum,,,Incrementum (INC),0.0,,,38967.0,/media/1382173/inc.png,,,,,,,,,,INC,,,,,PoS,,1014.0,0.0,INC,,,,,1300000,,/coins/inc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Interstellar Holdings,,,Interstellar Holdings (HOLD),0.0,,,389808.0,/media/14913647/hold.png,,,,,,,,,,HOLD,,,,,PoS,,1859.0,0.0,HOLD,,,,,1970000000,,/coins/hold/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Mars,,,,,MinexCoin,,,MinexCoin (MNX),0.0,,,389849.0,/media/14913648/mnx.png,,,,,,,,,,MNX,,,,,,,1860.0,0.0,MNX,,,,,19000000,,/coins/mnx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Argon2,,,,,Credits,,,Credits (CRDS),0.0,,,392253.0,/media/14913675/crds.png,,,,,,,,,,CRDS,,,,,,,1861.0,0.0,CRDS,,,,,95000000,,/coins/crds/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Viuly,,,Viuly (VIU),0.0,,,393656.0,/media/14913680/viu.png,,,,,,,,,,VIU,,,,,,,1862.0,0.0,VIU,,,,,1000000000,,/coins/viu/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
DPoS,,,,,Scorum,,,Scorum (SCR),0.0,,,393742.0,/media/14913681/scr.png,,,,,,,,,,SCR,,,,,DPoS,,1863.0,0.0,SCR,,,,,20000000,,/coins/scr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Düber,,,Düber (DBR),0.0,,,394055.0,/media/14913687/dbr.png,,,,,,,,,,DBR,,,,,,,1864.0,0.0,DBR,,,,,2226000000,,/coins/dbr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Advanced Browsing Token,,,Advanced Browsing Token (ABT),0.0,,,394056.0,/media/14913683/abt.png,,,,,,,,,,ABT,,,,,,,1865.0,0.0,ABT,,,,,300000000,,/coins/abt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Giftcoin,,,Giftcoin (GFT),0.0,,,394121.0,/media/14913686/gft.jpg,,,,,,,,,,GFT,,,,,,,1866.0,0.0,GFT,,,,,,,/coins/gft/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,StarterCoin,,,StarterCoin (STC),0.0,,,396716.0,/media/15887405/sct.png,,,,,,,,,,STC,,,,,,,1867.0,0.0,STC,,,,,980000000,,/coins/stc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,PentaCoin,,,PentaCoin (PTA),0.0,,,39698.0,/media/1382236/pta.png,,,,,,,,,,PTA,,,,,PoW/PoS,,1015.0,0.0,PTA,,,,, 1311955 ,,/coins/pta/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,AcidCoin,,,AcidCoin (ACID),0.0,,,39700.0,/media/1382237/acid.png,,,,,,,,,,ACID,,,,,PoW,,1016.0,0.0,ACID,,,,,4500000000,,/coins/acid/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
